Order ID,Material Cost,Labor Cost,Total Price Charged
O005250,256.58,86.06,402.46
O005251,249.95,192.78,536.74
O005252,450.58,188.63,685.9300000000001
O005253,224.65,342.52,643.23
O005254,302.6,304.37,800.4000000000001
O005255,293.6,57.4,412.63
O005256,481.24,217.91,833.55
O005257,370.52,128.59,565.14
O005258,172.33,289.36,609.99
O005259,485.42,38.05,711.5
O005260,468.0,56.09,709.23
O005261,245.55,114.28,439.57000000000005
O005262,254.48,73.86,428.55999999999995
O005263,274.33,244.98,566.18
O005264,265.98,62.58,401.27
O005265,462.88,382.47,995.28
O005266,249.91,67.25,504.65
O005267,122.7,177.17,452.58000000000004
O005268,407.76,135.58,653.98
O005269,155.2,246.47,455.34999999999997
O005270,204.85,59.61,349.2
O005271,441.17,41.37,517.07
O005272,336.84,254.11,637.1800000000001
O005273,157.91,331.65,598.5999999999999
O005274,261.83,341.04,705.37
O005275,374.05,212.18,785.29
O005276,199.24,227.04,543.0899999999999
O005277,299.93,192.85,606.8299999999999
O005278,210.89,236.87,614.5699999999999
O005279,242.29,382.84,816.9
O005280,422.16,182.51,693.49
O005281,492.13,398.7,1036.37
O005282,141.31,132.05,472.22
O005283,258.05,146.43,550.69
O005284,288.68,179.37,590.76
O005285,111.83,361.48,608.2
O005286,458.5,377.32,887.3799999999999
O005287,89.64,44.87,273.25
O005288,286.96,200.68,558.63
O005289,50.71,220.64,336.03
O005290,376.45,396.85,820.9699999999999
O005291,261.02,341.54,725.0699999999999
O005292,376.42,212.14,636.4599999999999
O005293,423.93,133.97,687.0999999999999
O005294,84.45,161.9,352.43
O005295,192.08,306.31,551.2
O005296,295.81,388.99,791.39
O005297,484.4,183.14,712.73
O005298,454.6,389.93,1036.76
O005299,294.37,294.65,687.18
O005300,153.52,112.88,423.53999999999996
O005301,231.56,134.86,454.51
O005302,89.84,312.68,510.77
O005303,424.5,167.91,749.6099999999999
O005304,247.69,119.73,481.92
O005305,188.46,85.96,377.26
O005306,114.14,145.82,307.49
O005307,53.45,165.15,290.92
O005308,268.26,272.72,689.47
O005309,449.89,235.88,843.9
O005310,90.79,223.87,336.52000000000004
O005311,165.82,61.87,334.95
O005312,201.62,232.33,603.4200000000001
O005313,378.74,335.7,792.51
O005314,166.26,133.29,349.00999999999993
O005315,468.58,175.32,768.15
O005316,61.35,202.35,432.77
O005317,373.84,209.99,740.16
O005318,103.87,378.88,541.29
O005319,450.1,41.7,528.33
O005320,190.67,85.36,405.86
O005321,257.91,60.8,472.81000000000006
O005322,260.67,390.13,766.4699999999999
O005323,371.66,201.54,710.97
O005324,236.31,268.36,670.25
O005325,205.22,318.27,689.7
O005326,270.03,160.45,546.99
O005327,346.43,32.99,471.28000000000003
O005328,166.86,242.35,496.07000000000005
O005329,395.19,306.85,772.68
O005330,494.11,377.74,974.52
O005331,397.61,311.64,887.52
O005332,104.64,204.04,396.72
O005333,386.67,380.35,921.43
O005334,365.44,104.85,662.3399999999999
O005335,277.5,137.32,450.57
O005336,128.88,318.14,498.76
O005337,81.55,75.47,178.57
O005338,320.44,168.85,675.9399999999999
O005339,241.05,364.78,736.9499999999999
O005340,103.15,164.31,375.85
O005341,336.78,290.32,740.0199999999999
O005342,414.84,303.11,751.2
O005343,360.92,186.81,611.9
O005344,282.97,327.29,718.42
O005345,288.39,125.48,591.64
O005346,113.73,64.72,219.5
O005347,471.05,221.44,763.87
O005348,430.72,289.58,814.8
O005349,218.23,147.48,394.83
O005350,94.7,312.26,509.9
O005351,236.67,86.27,434.06
O005352,123.99,127.48,291.7
O005353,304.79,324.48,670.01
O005354,93.41,108.42,296.09
O005355,498.45,175.12,819.54
O005356,493.1,225.56,832.1500000000001
O005357,72.59,34.3,238.11
O005358,330.89,128.52,656.5799999999999
O005359,190.34,163.65,434.31
O005360,112.48,248.08,556.94
O005361,355.52,198.0,748.3399999999999
O005362,162.83,376.46,721.73
O005363,177.09,170.42,531.81
O005364,241.23,35.36,396.39
O005365,415.14,328.87,899.39
O005366,499.46,90.35,709.25
O005367,308.59,322.72,678.67
O005368,199.85,218.27,465.52
O005369,196.47,189.07,477.01
O005370,283.77,308.26,645.6899999999999
O005371,141.64,31.4,321.19
O005372,156.58,290.93,616.75
O005373,213.84,324.52,736.55
O005374,357.63,291.37,688.01
O005375,351.11,215.8,620.3000000000001
O005376,61.76,77.25,180.97
O005377,78.07,297.9,552.21
O005378,129.53,244.42,497.96999999999997
O005379,173.04,91.61,388.88
O005380,329.63,179.4,605.86
O005381,420.09,34.49,603.67
O005382,237.91,275.36,654.45
O005383,212.49,30.91,274.18
O005384,470.28,185.93,725.25
O005385,319.49,119.61,496.16
O005386,50.93,152.52,353.42
O005387,248.28,335.18,647.4300000000001
O005388,352.93,311.23,806.3400000000001
O005389,297.26,241.82,629.92
O005390,403.0,217.97,677.52
O005391,143.15,66.28,378.06
O005392,471.68,247.91,764.1
O005393,262.07,278.25,632.16
O005394,165.73,366.99,702.9300000000001
O005395,69.82,116.84,305.08
O005396,198.57,291.39,678.8499999999999
O005397,50.73,165.77,265.33
O005398,486.17,310.66,953.99
O005399,394.09,193.26,641.3699999999999
O005400,248.91,239.96,630.78
O005401,198.02,282.84,610.58
O005402,55.64,85.12,216.76
O005403,130.11,396.97,701.3800000000001
O005404,118.07,258.55,529.19
O005405,456.9,43.19,629.17
O005406,159.63,223.38,518.67
O005407,412.59,366.45,943.74
O005408,340.75,280.57,697.0
O005409,151.01,273.21,614.5699999999999
O005410,83.38,154.49,328.26
O005411,449.76,252.91,836.3299999999999
O005412,310.05,180.88,613.94
O005413,465.44,265.7,888.96
O005414,220.0,112.68,474.47
O005415,56.17,297.93,485.17
O005416,474.77,183.66,798.4
O005417,272.67,298.31,595.15
O005418,485.0,232.76,914.62
O005419,436.01,99.2,681.6800000000001
O005420,82.58,177.24,439.09000000000003
O005421,55.94,316.22,443.05
O005422,113.49,80.37,362.25
O005423,102.24,134.45,420.91999999999996
O005424,112.29,163.12,362.24
O005425,310.79,109.68,465.1
O005426,62.75,395.86,512.52
O005427,495.38,253.32,810.2800000000001
O005428,165.78,136.45,331.46000000000004
O005429,244.13,78.4,360.03999999999996
O005430,325.83,76.68,594.01
O005431,89.13,140.29,323.04999999999995
O005432,107.14,34.3,235.62
O005433,57.89,97.24,175.47
O005434,168.58,68.47,296.44
O005435,80.86,149.36,280.54
O005436,365.28,99.46,522.9699999999999
O005437,225.89,193.43,519.04
O005438,133.26,108.77,401.78999999999996
O005439,208.92,237.05,524.82
O005440,177.07,388.46,629.03
O005441,236.39,388.28,772.05
O005442,176.26,370.8,665.41
O005443,465.48,217.89,705.01
O005444,427.28,72.6,663.85
O005445,56.94,311.31,495.86
O005446,363.48,169.61,650.1800000000001
O005447,174.11,49.64,417.46000000000004
O005448,298.95,365.52,806.21
O005449,143.29,365.71,706.16
O005450,289.71,80.29,415.11
O005451,442.97,172.07,662.51
O005452,406.74,79.0,629.94
O005453,277.71,196.52,644.94
O005454,235.57,377.43,758.87
O005455,423.24,259.6,767.61
O005456,186.02,358.26,695.65
O005457,231.65,110.23,376.1
O005458,138.57,391.83,702.11
O005459,333.05,70.68,440.65000000000003
O005460,75.89,168.01,394.46999999999997
O005461,291.99,388.97,777.82
O005462,310.64,111.21,486.21999999999997
O005463,385.46,354.54,871.87
O005464,314.68,196.02,660.6500000000001
O005465,403.74,300.61,853.32
O005466,133.17,244.48,426.03
O005467,326.3,169.63,677.69
O005468,393.1,220.83,750.3700000000001
O005469,194.5,178.35,394.0
O005470,194.7,292.99,635.5799999999999
O005471,445.16,224.82,749.6700000000001
O005472,239.54,379.97,674.9399999999999
O005473,477.88,304.32,901.2900000000001
O005474,385.1,61.56,618.6800000000001
O005475,113.53,347.53,609.81
O005476,73.88,156.47,261.08
O005477,55.51,289.55,468.49
O005478,89.14,242.53,460.93
O005479,267.41,156.95,529.02
O005480,314.39,40.91,497.65
O005481,253.75,107.58,469.56
O005482,442.03,373.68,991.6
O005483,206.14,56.55,361.76
O005484,114.26,204.41,463.01
O005485,450.74,395.87,968.79
O005486,297.75,388.58,832.3899999999999
O005487,497.49,103.58,710.1
O005488,271.01,197.89,581.4
O005489,70.35,149.78,280.28999999999996
O005490,340.56,157.36,521.86
O005491,104.37,231.61,501.98
O005492,108.07,293.74,471.01
O005493,285.19,184.53,637.49
O005494,414.95,361.42,799.79
O005495,68.11,238.09,474.64
O005496,406.77,215.02,768.18
O005497,310.84,275.73,654.1999999999999
O005498,378.36,285.72,847.98
O005499,455.25,109.03,735.9
O005500,326.54,63.15,448.93
O005501,301.01,105.56,511.77
O005502,304.13,375.52,803.85
O005503,67.15,245.46,386.31
O005504,165.76,126.79,403.4
O005505,304.34,125.06,485.25
O005506,303.84,273.44,671.03
O005507,306.47,363.12,782.75
O005508,156.85,341.29,610.6
O005509,246.55,256.06,597.8100000000001
O005510,245.44,152.0,526.54
O005511,324.12,108.79,512.62
O005512,284.95,262.21,585.26
O005513,162.94,191.27,393.15000000000003
O005514,273.21,258.43,651.12
O005515,124.76,396.15,564.2099999999999
O005516,422.87,71.18,680.99
O005517,409.81,294.16,774.4000000000001
O005518,172.07,251.54,559.56
O005519,67.58,67.01,256.4
O005520,427.13,31.71,527.86
O005521,286.18,278.39,605.4999999999999
O005522,230.78,119.45,443.6
O005523,257.15,259.56,654.53
O005524,135.95,141.36,404.25
O005525,230.77,311.45,585.37
O005526,245.96,181.74,477.41
O005527,177.85,95.35,447.47
O005528,195.23,284.15,584.13
O005529,469.68,85.17,590.25
O005530,486.99,329.54,886.9
O005531,202.06,356.83,596.53
O005532,209.98,132.77,425.78
O005533,369.56,393.14,877.49
O005534,57.64,203.3,366.42
O005535,209.49,354.93,617.09
O005536,341.71,50.24,432.81
O005537,458.5,136.31,663.4699999999999
O005538,191.35,303.89,662.48
O005539,192.94,117.99,424.39
O005540,420.44,248.76,732.9300000000001
O005541,403.24,298.99,860.58
O005542,52.71,90.43,193.09000000000003
O005543,58.0,269.3,409.23
O005544,255.69,61.63,370.42
O005545,270.71,282.13,713.5999999999999
O005546,129.86,338.68,642.88
O005547,316.91,115.56,548.99
O005548,302.97,99.44,467.84000000000003
O005549,486.74,45.46,605.0300000000001
O005550,75.37,79.29,287.64
O005551,376.85,106.62,656.2
O005552,307.72,116.74,618.7900000000001
O005553,51.57,304.14,547.77
O005554,214.52,176.68,411.83000000000004
O005555,436.88,184.13,779.75
O005556,170.49,131.42,473.74
O005557,464.3,45.08,705.5699999999999
O005558,137.55,348.33,568.48
O005559,303.51,336.8,731.65
O005560,175.65,296.29,671.71
O005561,268.28,87.51,404.06999999999994
O005562,483.14,45.14,720.37
O005563,469.15,55.97,638.02
O005564,388.85,357.56,927.4200000000001
O005565,261.41,44.63,457.14
O005566,237.09,100.18,465.89
O005567,462.27,378.01,999.6899999999999
O005568,258.29,198.93,570.21
O005569,56.99,39.71,264.99
O005570,188.77,295.25,637.49
O005571,53.78,227.17,365.59
O005572,308.43,230.64,732.68
O005573,402.08,127.91,679.37
O005574,171.48,310.08,592.9399999999999
O005575,495.55,201.39,839.6400000000001
O005576,337.39,60.11,429.69
O005577,57.67,81.6,318.9
O005578,160.16,118.07,305.89000000000004
O005579,422.17,205.15,812.3800000000001
O005580,441.44,289.85,885.9
O005581,454.98,315.52,908.31
O005582,417.04,270.19,776.97
O005583,423.82,167.41,775.3
O005584,86.25,226.23,462.48
O005585,134.61,264.42,519.9200000000001
O005586,356.56,57.16,473.69000000000005
O005587,293.0,275.8,635.04
O005588,440.25,363.08,929.9599999999999
O005589,221.72,264.31,626.14
O005590,58.8,311.4,500.47
O005591,310.49,145.43,606.82
O005592,202.62,200.54,572.87
O005593,238.91,119.65,407.52
O005594,194.44,167.43,425.44
O005595,227.92,74.02,328.33
O005596,206.95,132.82,538.39
O005597,222.91,47.92,470.16999999999996
O005598,496.02,132.29,790.5899999999999
O005599,384.2,343.3,846.74
O005600,62.2,311.48,414.59000000000003
O005601,151.01,45.16,268.69
O005602,123.24,122.17,297.78
O005603,483.35,227.76,889.15
O005604,215.43,348.44,586.52
O005605,297.63,345.2,690.9899999999999
O005606,114.49,34.29,309.97
O005607,126.38,56.73,314.05999999999995
O005608,452.87,227.94,742.2399999999999
O005609,472.81,285.43,862.06
O005610,56.72,258.36,401.4200000000001
O005611,71.46,182.68,418.63
O005612,133.51,365.86,632.03
O005613,54.26,238.68,345.77
O005614,286.84,189.05,583.66
O005615,445.27,396.42,944.0600000000001
O005616,393.17,186.23,748.41
O005617,380.12,391.62,949.24
O005618,365.15,263.74,778.3199999999999
O005619,448.11,307.46,838.3199999999999
O005620,85.1,311.4,531.3
O005621,93.54,386.97,543.83
O005622,68.02,113.61,299.9
O005623,325.04,140.55,490.81000000000006
O005624,482.08,106.37,643.0400000000001
O005625,421.21,369.62,937.6099999999999
O005626,463.68,126.97,615.18
O005627,305.12,146.76,634.05
O005628,55.04,333.86,509.42
O005629,107.03,126.22,326.97
O005630,293.68,212.67,570.82
O005631,499.05,107.53,755.25
O005632,266.16,108.71,500.7
O005633,221.95,389.72,805.1600000000001
O005634,439.09,190.04,692.95
O005635,258.35,322.46,744.14
O005636,304.23,338.57,777.4699999999999
O005637,258.47,147.68,533.62
O005638,200.65,276.27,660.91
O005639,488.32,181.81,736.86
O005640,323.19,304.21,740.0799999999999
O005641,222.79,219.18,492.35
O005642,142.81,353.63,649.36
O005643,92.93,299.87,498.23
O005644,339.75,173.57,633.9599999999999
O005645,252.4,115.17,436.8
O005646,460.3,143.67,651.24
O005647,418.83,319.77,785.7299999999999
O005648,106.45,335.15,494.2
O005649,58.2,40.8,120.78
O005650,328.75,63.11,529.1
O005651,103.94,229.3,393.97
O005652,380.39,202.84,659.36
O005653,110.56,261.31,421.77
O005654,261.73,253.29,550.6899999999999
O005655,393.5,72.9,567.86
O005656,329.77,123.23,534.62
O005657,157.73,395.28,672.65
O005658,372.31,382.39,877.71
O005659,101.68,161.85,459.15999999999997
O005660,154.83,380.35,714.6200000000001
O005661,166.27,259.53,534.88
O005662,83.33,313.89,519.62
O005663,402.01,70.98,529.55
O005664,321.77,107.53,567.01
O005665,91.54,175.05,313.19000000000005
O005666,327.8,101.51,473.43
O005667,244.68,66.32,489.82
O005668,59.57,163.34,395.94
O005669,328.75,371.83,795.8399999999999
O005670,308.31,248.45,593.47
O005671,465.41,133.33,682.72
O005672,386.46,291.2,832.1999999999999
O005673,356.15,193.81,684.34
O005674,131.1,245.35,477.11
O005675,305.29,192.96,646.5699999999999
O005676,181.52,277.48,657.56
O005677,383.81,89.96,532.18
O005678,51.49,368.57,551.04
O005679,215.9,379.52,678.3399999999999
O005680,279.15,149.78,520.9599999999999
O005681,159.27,252.09,569.64
O005682,438.32,356.55,994.62
O005683,464.78,265.8,813.8499999999999
O005684,144.12,320.73,628.8100000000001
O005685,495.64,206.49,724.58
O005686,428.16,353.29,848.4000000000001
O005687,270.79,83.05,381.58000000000004
O005688,53.2,43.44,288.52
O005689,82.12,388.7,530.4
O005690,143.78,307.75,509.07
O005691,482.64,328.78,931.9699999999999
O005692,194.41,101.36,380.31
O005693,139.33,36.65,264.75
O005694,334.01,167.91,589.42
O005695,135.09,61.95,357.39
O005696,156.46,167.64,503.98
O005697,342.82,301.37,669.7700000000001
O005698,329.59,181.96,556.87
O005699,463.35,266.78,904.29
O005700,235.59,286.48,575.74
O005701,141.24,399.69,690.71
O005702,73.36,254.78,517.51
O005703,450.15,60.52,685.3399999999999
O005704,252.39,148.26,548.98
O005705,304.81,47.15,515.93
O005706,120.32,159.16,438.85
O005707,354.49,262.5,651.4300000000001
O005708,184.82,98.51,376.7
O005709,189.42,364.71,654.13
O005710,322.83,192.93,571.5699999999999
O005711,347.63,258.31,690.82
O005712,429.71,312.59,902.42
O005713,302.67,263.73,653.47
O005714,468.65,208.68,775.52
O005715,197.69,388.16,632.6800000000001
O005716,415.22,189.29,737.94
O005717,361.21,129.42,661.54
O005718,454.26,389.86,873.03
O005719,370.46,294.22,766.33
O005720,217.67,252.77,542.11
O005721,483.78,379.52,1007.43
O005722,452.06,231.47,741.24
O005723,244.05,359.51,796.29
O005724,426.78,321.63,851.04
O005725,269.91,61.46,462.65999999999997
O005726,161.49,396.53,658.3299999999999
O005727,75.16,262.67,463.38000000000005
O005728,459.33,377.55,992.85
O005729,427.72,300.16,822.3000000000001
O005730,151.06,351.63,607.89
O005731,483.33,308.67,900.38
O005732,323.36,230.13,630.55
O005733,238.07,316.5,591.6999999999999
O005734,90.87,127.37,267.68
O005735,94.89,313.44,503.19
O005736,118.89,96.67,294.23
O005737,130.92,150.6,480.33
O005738,426.23,296.53,834.95
O005739,64.55,186.11,298.72
O005740,123.5,220.12,416.41
O005741,56.33,140.4,301.18
O005742,493.01,395.55,926.6199999999999
O005743,436.27,73.23,638.87
O005744,370.21,39.57,522.5899999999999
O005745,222.76,85.07,447.16999999999996
O005746,88.82,133.04,383.5
O005747,231.64,237.75,519.86
O005748,105.47,193.49,458.74
O005749,226.56,314.1,606.4100000000001
O005750,86.02,55.31,208.26
O005751,122.22,181.3,413.07
O005752,423.9,179.54,745.3399999999999
O005753,434.05,330.92,944.39
O005754,243.54,192.3,583.32
O005755,160.49,230.53,450.13
O005756,56.91,183.56,416.96000000000004
O005757,106.75,235.74,506.6
O005758,315.08,158.43,526.58
O005759,106.49,304.54,433.95000000000005
O005760,256.98,342.36,709.83
O005761,460.55,111.17,594.85
O005762,306.77,68.37,548.8
O005763,129.72,121.0,326.44
O005764,312.59,115.11,525.88
O005765,154.3,252.67,593.36
O005766,280.67,341.74,743.3600000000001
O005767,461.11,295.04,837.6000000000001
O005768,412.35,241.15,709.71
O005769,482.06,342.69,950.34
O005770,473.22,222.84,801.6300000000001
O005771,481.52,291.02,851.51
O005772,51.7,101.52,347.6
O005773,57.89,382.33,628.06
O005774,397.17,78.55,568.03
O005775,292.75,129.53,564.37
O005776,370.93,39.59,607.0799999999999
O005777,335.03,38.41,429.49999999999994
O005778,282.43,73.74,483.98
O005779,291.14,82.05,530.0699999999999
O005780,285.66,246.12,657.52
O005781,265.83,200.6,526.8399999999999
O005782,115.84,46.78,254.37
O005783,319.0,308.98,676.13
O005784,453.48,154.25,780.0600000000001
O005785,317.64,327.19,717.76
O005786,70.06,277.2,546.3199999999999
O005787,490.37,171.4,732.68
O005788,350.05,88.7,600.08
O005789,203.7,242.91,515.16
O005790,309.41,96.19,530.76
O005791,223.46,103.08,452.01
O005792,67.31,160.39,377.74
O005793,475.06,235.43,799.5
O005794,142.7,207.17,374.28000000000003
O005795,335.01,49.84,494.57000000000005
O005796,156.32,370.33,580.0
O005797,465.38,343.68,868.3699999999999
O005798,269.99,194.02,552.59
O005799,336.02,188.45,666.01
O005800,419.14,75.03,693.27
O005801,495.22,275.81,812.03
O005802,467.61,253.29,852.68
O005803,276.08,166.72,562.3699999999999
O005804,347.62,148.75,600.21
O005805,178.53,259.92,583.34
O005806,447.91,316.62,894.47
O005807,60.47,305.41,514.75
O005808,185.04,349.91,571.7800000000001
O005809,198.71,66.37,388.73
O005810,208.15,209.93,541.27
O005811,225.92,387.0,748.6099999999999
O005812,384.18,103.47,658.2
O005813,105.09,380.37,684.2
O005814,380.7,255.22,669.2099999999999
O005815,326.01,281.48,646.96
O005816,325.59,46.9,395.35999999999996
O005817,281.62,116.38,572.54
O005818,223.3,141.56,523.7
O005819,375.77,45.11,489.6
O005820,154.6,389.47,584.99
O005821,241.21,271.41,634.52
O005822,340.81,100.43,550.72
O005823,403.1,191.92,779.11
O005824,77.19,206.42,473.1
O005825,212.96,83.41,339.62
O005826,68.92,196.14,318.28
O005827,422.37,343.39,857.3199999999999
O005828,330.29,127.08,642.72
O005829,400.25,60.87,556.14
O005830,145.18,113.77,453.2
O005831,217.81,271.16,621.63
O005832,166.35,269.88,626.1700000000001
O005833,369.11,77.5,592.47
O005834,213.58,332.31,630.68
O005835,234.76,137.0,405.51
O005836,390.22,46.03,586.59
O005837,295.8,251.83,631.87
O005838,479.11,319.06,863.5000000000001
O005839,321.51,61.54,502.15
O005840,212.19,253.77,494.05
O005841,70.53,190.5,292.88
O005842,88.59,283.12,425.25000000000006
O005843,189.15,45.02,310.43
O005844,51.43,385.52,634.79
O005845,224.95,83.37,432.9
O005846,194.88,374.19,620.66
O005847,377.32,199.42,663.0
O005848,240.26,362.8,780.9499999999999
O005849,89.05,268.15,439.2
O005850,190.76,192.32,485.83
O005851,154.04,348.92,678.24
O005852,51.71,235.46,367.54
O005853,173.43,89.13,372.37
O005854,431.79,71.35,608.79
O005855,360.08,122.35,503.15
O005856,284.62,191.1,652.74
O005857,322.96,165.49,654.65
O005858,110.38,45.17,335.70000000000005
O005859,306.85,305.55,646.7400000000001
O005860,53.03,271.74,492.08
O005861,339.34,357.9,805.48
O005862,213.02,210.21,591.1800000000001
O005863,56.46,154.38,372.36
