Order ID,Ship Date,Delivery Status,Carrier
O005026,2023-02-16,In Transit,DHL
O005027,2023-09-03,Shipped,DHL
O005028,2023-07-02,Delayed,USPS
O005029,2023-05-03,Delayed,FedEx
O005030,2023-02-02,Delayed,DHL
O005031,2023-11-08,Shipped,DHL
O005032,2023-07-31,In Transit,DHL
O005033,2023-09-23,Delivered,USPS
O005034,2023-02-10,In Transit,FedEx
O005035,2024-01-09,Delayed,FedEx
O005036,2023-10-16,Delayed,FedEx
O005037,2023-10-23,In Transit,DHL
O005038,2023-08-19,Delivered,USPS
O005039,2023-07-09,Delivered,USPS
O005040,2023-04-28,Delivered,DHL
O005041,2023-04-03,Delivered,FedEx
O005042,2023-06-13,Delayed,UPS
O005043,2023-06-21,In Transit,UPS
O005044,2023-08-19,Shipped,USPS
O005045,2023-11-06,Shipped,FedEx
O005046,2023-07-20,Shipped,FedEx
O005047,2023-07-23,Delayed,DHL
O005048,2024-01-05,Delayed,USPS
O005049,2023-12-20,Delivered,UPS
O005050,2023-11-09,In Transit,USPS
O005051,2023-03-12,In Transit,UPS
O005052,2023-07-28,Shipped,FedEx
O005053,2023-03-26,Shipped,USPS
O005054,2023-02-16,In Transit,UPS
O005055,2023-11-07,Delayed,UPS
O005056,2023-04-18,Shipped,UPS
O005057,2023-03-07,In Transit,USPS
O005058,2023-02-06,Shipped,UPS
O005059,2023-11-02,Shipped,FedEx
O005060,2023-01-21,Shipped,UPS
O005061,2023-05-30,In Transit,USPS
O005062,2023-10-28,Delayed,UPS
O005063,2023-08-09,In Transit,USPS
O005064,2023-07-03,In Transit,FedEx
O005065,2023-12-22,Delivered,FedEx
O005066,2023-06-07,Delayed,USPS
O005067,2023-08-01,Delivered,UPS
O005068,2023-08-30,Shipped,DHL
O005069,2023-04-26,Delayed,UPS
O005070,2023-06-01,Shipped,DHL
O005071,2023-12-19,Delayed,USPS
O005072,2023-02-09,Delayed,USPS
O005073,2023-10-10,In Transit,FedEx
O005074,2023-08-05,Delivered,DHL
O005075,2023-09-21,Delayed,USPS
O005076,2023-11-08,Shipped,UPS
O005077,2023-10-13,Delivered,DHL
O005078,2023-05-26,Delivered,UPS
O005079,2023-06-29,In Transit,UPS
O005080,2023-10-17,Delivered,USPS
O005081,2023-01-24,Delayed,FedEx
O005082,2023-07-10,Delayed,USPS
O005083,2023-08-20,In Transit,USPS
O005084,2023-08-02,Shipped,USPS
O005085,2023-11-04,In Transit,USPS
O005086,2023-04-01,Delayed,FedEx
O005087,2023-08-30,Delayed,FedEx
O005088,2023-10-18,Delivered,UPS
O005089,2023-08-19,In Transit,FedEx
O005090,2023-11-27,Shipped,DHL
O005091,2023-09-13,Delayed,DHL
O005092,2023-05-25,In Transit,USPS
O005093,2023-10-23,Delayed,USPS
O005094,2024-01-07,Delivered,UPS
O005095,2023-06-23,In Transit,UPS
O005096,2023-04-09,In Transit,FedEx
O005097,2023-01-26,Delivered,USPS
O005098,2023-11-30,Shipped,UPS
O005099,2023-07-30,Delivered,USPS
O005100,2023-03-22,In Transit,UPS
O005101,2023-08-24,In Transit,USPS
O005102,2023-07-12,Shipped,DHL
O005103,2023-07-11,Shipped,USPS
O005104,2023-08-29,In Transit,DHL
O005105,2023-01-27,Shipped,DHL
O005106,2023-01-16,Delivered,USPS
O005107,2023-08-15,Shipped,FedEx
O005108,2023-10-04,Shipped,FedEx
O005109,2023-04-28,In Transit,FedEx
O005110,2023-03-18,Delayed,UPS
O005111,2023-03-18,In Transit,UPS
O005112,2023-02-06,In Transit,UPS
O005113,2023-11-30,Delivered,FedEx
O005114,2023-09-14,In Transit,UPS
O005115,2023-08-03,Delayed,DHL
O005116,2024-01-02,In Transit,USPS
O005117,2023-05-15,In Transit,UPS
O005118,2023-01-23,In Transit,DHL
O005119,2023-05-28,In Transit,FedEx
O005120,2023-06-20,Delivered,UPS
O005121,2023-03-22,In Transit,DHL
O005122,2023-11-30,In Transit,USPS
O005123,2023-06-13,Shipped,FedEx
O005124,2023-08-23,Delayed,USPS
O005125,2023-08-01,Delivered,DHL
O005126,2023-10-24,In Transit,UPS
O005127,2023-11-14,Delivered,FedEx
O005128,2023-10-29,Shipped,USPS
O005129,2024-01-02,Delivered,UPS
O005130,2023-12-04,In Transit,UPS
O005131,2023-03-16,In Transit,UPS
O005132,2023-11-04,Delivered,UPS
O005133,2023-01-27,Delivered,FedEx
O005134,2023-11-18,Delayed,USPS
O005135,2023-08-23,Delayed,FedEx
O005136,2024-01-06,In Transit,USPS
O005137,2023-10-21,Shipped,UPS
O005138,2023-05-08,Delayed,UPS
O005139,2023-10-29,Delayed,DHL
O005140,2023-03-05,Delayed,UPS
O005141,2023-12-10,Shipped,USPS
O005142,2023-06-30,Delayed,UPS
O005143,2023-05-18,In Transit,UPS
O005144,2023-06-19,Delayed,DHL
O005145,2023-11-22,In Transit,DHL
O005146,2023-03-15,In Transit,UPS
O005147,2023-09-11,Delivered,FedEx
O005148,2023-10-05,Shipped,UPS
O005149,2023-03-15,Delivered,FedEx
O005150,2023-05-14,In Transit,FedEx
O005151,2023-03-23,Delayed,DHL
O005152,2023-02-09,Delayed,UPS
O005153,2023-12-07,Delayed,USPS
O005154,2023-03-08,Delivered,UPS
O005155,2023-07-11,Shipped,FedEx
O005156,2023-09-17,Delivered,USPS
O005157,2023-06-24,Delivered,FedEx
O005158,2023-02-11,In Transit,DHL
O005159,2023-02-04,Delivered,USPS
O005160,2023-03-27,Delayed,USPS
O005161,2023-07-31,Shipped,FedEx
O005162,2023-09-25,Delayed,UPS
O005163,2023-06-04,In Transit,FedEx
O005164,2023-04-22,Delivered,UPS
O005165,2023-05-06,Shipped,DHL
O005166,2023-07-03,Shipped,UPS
O005167,2023-08-14,In Transit,DHL
O005168,2023-08-20,Shipped,UPS
O005169,2023-12-15,Delivered,USPS
O005170,2023-01-29,Shipped,FedEx
O005171,2023-08-13,Delayed,UPS
O005172,2023-06-29,Delivered,UPS
O005173,2023-11-27,Delivered,DHL
O005174,2023-09-25,Shipped,DHL
O005175,2023-05-08,Delayed,USPS
O005176,2023-11-14,Delivered,FedEx
O005177,2023-05-11,Shipped,DHL
O005178,2023-05-20,In Transit,USPS
O005179,2023-08-18,Delivered,DHL
O005180,2023-01-17,Delayed,UPS
O005181,2023-10-02,Delayed,USPS
O005182,2023-08-24,In Transit,USPS
O005183,2023-11-04,Shipped,DHL
O005184,2023-03-30,Delivered,UPS
O005185,2023-02-07,Delivered,DHL
O005186,2023-07-31,Delivered,DHL
O005187,2023-02-20,In Transit,USPS
O005188,2023-05-27,Shipped,DHL
O005189,2023-06-06,In Transit,DHL
O005190,2023-11-23,In Transit,DHL
O005191,2023-12-16,Shipped,UPS
O005192,2023-11-22,Delayed,USPS
O005193,2023-06-20,Delayed,UPS
O005194,2023-12-27,Delivered,UPS
O005195,2023-05-25,In Transit,UPS
O005196,2023-07-06,Delayed,USPS
O005197,2023-04-04,Delayed,UPS
O005198,2023-12-08,Delivered,USPS
O005199,2023-01-25,Delayed,FedEx
O005200,2023-01-19,In Transit,USPS
O005201,2023-11-15,Delayed,USPS
O005202,2023-04-29,Delayed,FedEx
O005203,2023-06-30,Delivered,USPS
O005204,2023-12-01,Shipped,UPS
O005205,2023-03-27,In Transit,UPS
O005206,2023-07-02,Delayed,FedEx
O005207,2023-04-06,Delayed,FedEx
O005208,2023-02-14,Delayed,FedEx
O005209,2023-03-19,In Transit,DHL
O005210,2023-02-17,Delayed,FedEx
O005211,2023-03-13,Delivered,UPS
O005212,2023-04-28,In Transit,DHL
O005213,2023-09-13,Delayed,USPS
O005214,2023-02-18,Delivered,DHL
O005215,2023-04-18,In Transit,DHL
O005216,2023-09-01,Shipped,USPS
O005217,2023-09-03,Delayed,DHL
O005218,2023-08-19,Delivered,DHL
O005219,2023-10-18,Shipped,USPS
O005220,2023-04-02,Delivered,USPS
O005221,2023-01-23,Delivered,UPS
O005222,2023-03-19,In Transit,DHL
O005223,2023-04-10,Delivered,FedEx
O005224,2023-04-17,Delivered,FedEx
O005225,2023-06-13,Delivered,USPS
O005226,2023-01-17,In Transit,FedEx
O005227,2023-03-25,Shipped,USPS
O005228,2023-12-18,In Transit,USPS
O005229,2023-12-11,Shipped,UPS
O005230,2023-06-25,In Transit,DHL
O005231,2023-05-03,Delayed,FedEx
O005232,2023-07-27,Shipped,UPS
O005233,2023-07-22,In Transit,UPS
O005234,2023-09-03,Delivered,USPS
O005235,2023-09-01,In Transit,FedEx
O005236,2024-01-01,In Transit,UPS
O005237,2023-01-27,Shipped,FedEx
O005238,2023-05-03,Delayed,FedEx
O005239,2023-04-24,Shipped,USPS
O005240,2023-06-11,Delivered,UPS
O005241,2023-11-24,In Transit,USPS
O005242,2023-03-09,Shipped,UPS
O005243,2023-03-21,In Transit,FedEx
O005244,2023-07-06,Delayed,USPS
O005245,2023-04-07,Delivered,USPS
O005246,2023-06-11,Delivered,FedEx
O005247,2023-09-26,Shipped,DHL
O005248,2023-11-30,Shipped,UPS
O005249,2023-04-04,Delivered,UPS
O005250,2023-07-02,Shipped,UPS
O005251,2023-07-12,Delivered,FedEx
O005252,2023-12-13,Shipped,USPS
O005253,2023-12-24,Shipped,USPS
O005254,2023-01-20,Shipped,DHL
O005255,2024-01-04,Delayed,USPS
O005256,2023-07-26,Delivered,UPS
O005257,2023-02-07,Delivered,UPS
O005258,2023-03-09,Delivered,DHL
O005259,2023-02-25,In Transit,UPS
O005260,2023-02-03,Delayed,USPS
O005261,2023-07-20,Delayed,UPS
O005262,2023-05-07,Delayed,USPS
O005263,2023-11-30,Shipped,UPS
O005264,2023-09-02,Shipped,FedEx
O005265,2023-03-11,Delayed,USPS
O005266,2023-06-09,In Transit,FedEx
O005267,2023-01-24,In Transit,FedEx
O005268,2023-11-13,In Transit,UPS
O005269,2023-08-28,Shipped,UPS
O005270,2023-05-18,In Transit,USPS
O005271,2023-09-16,Delivered,FedEx
O005272,2023-06-22,In Transit,FedEx
O005273,2023-08-25,Delayed,USPS
O005274,2023-04-16,Shipped,DHL
O005275,2023-05-29,Delivered,FedEx
O005276,2023-05-28,Delivered,DHL
O005277,2023-07-12,Delivered,USPS
O005278,2023-08-20,Shipped,FedEx
O005279,2023-08-11,Shipped,UPS
O005280,2023-04-21,Delivered,UPS
O005281,2023-05-07,Delayed,FedEx
O005282,2023-07-16,Delivered,USPS
O005283,2023-12-27,Shipped,USPS
O005284,2023-05-18,Shipped,UPS
O005285,2023-07-23,In Transit,DHL
O005286,2023-10-12,Delayed,UPS
O005287,2023-03-03,Delayed,USPS
O005288,2023-11-23,Delayed,UPS
O005289,2023-02-26,Delayed,DHL
O005290,2023-05-23,Delivered,UPS
O005291,2023-06-12,Shipped,FedEx
O005292,2023-11-19,Delayed,FedEx
O005293,2023-05-17,Shipped,USPS
O005294,2023-06-08,Delivered,UPS
O005295,2023-08-15,Delayed,UPS
O005296,2023-10-04,In Transit,FedEx
O005297,2023-07-05,Delivered,DHL
O005298,2023-08-02,Shipped,DHL
O005299,2023-04-29,Shipped,DHL
O005300,2023-01-28,Shipped,DHL
O005301,2023-10-07,In Transit,USPS
O005302,2023-11-18,Shipped,USPS
O005303,2023-07-19,In Transit,DHL
O005304,2023-02-04,In Transit,DHL
O005305,2023-10-21,In Transit,UPS
O005306,2023-03-11,Shipped,FedEx
O005307,2023-06-24,Delivered,UPS
O005308,2023-03-18,Delivered,USPS
O005309,2023-02-06,Shipped,UPS
O005310,2023-06-20,Delivered,FedEx
O005311,2023-07-30,Delivered,USPS
O005312,2023-09-06,Delivered,UPS
O005313,2023-06-02,Delivered,UPS
O005314,2023-05-27,Delayed,FedEx
O005315,2023-04-07,In Transit,USPS
O005316,2023-12-11,Delayed,USPS
O005317,2023-12-29,In Transit,DHL
O005318,2023-04-11,Delivered,UPS
O005319,2023-02-09,In Transit,UPS
O005320,2023-01-13,Shipped,UPS
O005321,2023-05-20,In Transit,DHL
O005322,2023-04-09,In Transit,DHL
O005323,2023-04-26,In Transit,USPS
O005324,2023-03-07,Delivered,USPS
O005325,2023-02-12,Shipped,USPS
O005326,2023-06-18,In Transit,UPS
O005327,2023-08-05,Shipped,UPS
O005328,2023-02-05,In Transit,UPS
O005329,2023-07-11,Delivered,DHL
O005330,2023-08-10,Shipped,USPS
O005331,2023-08-18,In Transit,USPS
O005332,2023-05-21,Shipped,UPS
O005333,2023-05-26,Delivered,FedEx
O005334,2023-10-30,Delayed,USPS
O005335,2023-01-10,Shipped,DHL
O005336,2023-04-23,Shipped,USPS
O005337,2023-06-07,In Transit,FedEx
O005338,2023-08-25,In Transit,USPS
O005339,2023-05-15,Shipped,FedEx
O005340,2023-05-23,Shipped,DHL
O005341,2023-09-13,In Transit,FedEx
O005342,2023-08-25,In Transit,USPS
O005343,2023-07-19,Delivered,DHL
O005344,2023-02-12,Delayed,FedEx
O005345,2023-10-28,Delayed,DHL
O005346,2023-11-08,Shipped,FedEx
O005347,2023-05-04,Delayed,UPS
O005348,2023-01-29,Delayed,USPS
O005349,2023-05-26,Delivered,DHL
O005350,2024-01-13,In Transit,FedEx
O005351,2023-10-24,In Transit,UPS
O005352,2023-12-31,Delivered,USPS
O005353,2023-02-19,In Transit,DHL
O005354,2023-05-16,Delayed,FedEx
O005355,2023-04-05,In Transit,FedEx
O005356,2023-07-14,Delivered,UPS
O005357,2023-05-28,Delivered,FedEx
O005358,2023-01-18,Delayed,DHL
O005359,2023-03-04,Shipped,DHL
O005360,2023-12-17,Delivered,DHL
O005361,2023-02-09,Delayed,USPS
O005362,2023-09-26,In Transit,USPS
O005363,2023-05-22,Shipped,USPS
O005364,2023-09-03,Shipped,FedEx
O005365,2023-10-26,Delivered,UPS
O005366,2023-12-18,Shipped,DHL
O005367,2023-10-29,Shipped,UPS
O005368,2023-08-10,In Transit,DHL
O005369,2023-11-10,In Transit,DHL
O005370,2023-05-11,Delivered,USPS
O005371,2023-02-21,In Transit,UPS
O005372,2023-11-06,Delivered,FedEx
O005373,2023-05-24,Delivered,UPS
O005374,2023-12-15,Delayed,UPS
O005375,2023-04-23,Delivered,FedEx
O005376,2023-06-11,In Transit,UPS
O005377,2023-09-24,In Transit,DHL
O005378,2023-12-10,Delivered,DHL
O005379,2023-06-03,Shipped,FedEx
O005380,2023-09-25,In Transit,FedEx
O005381,2024-01-02,In Transit,USPS
O005382,2023-01-26,Delayed,FedEx
O005383,2023-05-20,In Transit,UPS
O005384,2023-02-20,Delivered,UPS
O005385,2023-05-26,Shipped,DHL
O005386,2023-06-13,Delivered,USPS
O005387,2023-06-15,In Transit,USPS
O005388,2023-02-18,Delivered,UPS
O005389,2023-11-20,In Transit,UPS
O005390,2023-11-11,In Transit,UPS
O005391,2023-03-11,Delivered,UPS
O005392,2023-11-25,Delayed,USPS
O005393,2023-02-02,In Transit,DHL
O005394,2023-01-28,In Transit,USPS
O005395,2023-12-22,Shipped,USPS
O005396,2023-09-05,Delayed,DHL
O005397,2023-01-28,Shipped,DHL
O005398,2023-11-06,In Transit,USPS
O005399,2023-10-27,Delivered,FedEx
O005400,2023-02-14,In Transit,UPS
O005401,2023-02-09,In Transit,USPS
O005402,2023-04-30,In Transit,UPS
O005403,2023-09-21,Delivered,FedEx
O005404,2023-08-04,Delayed,UPS
O005405,2023-03-02,Delayed,UPS
O005406,2023-08-18,Shipped,UPS
O005407,2023-01-10,Shipped,UPS
O005408,2023-10-13,Shipped,DHL
O005409,2023-09-23,Delivered,USPS
O005410,2023-09-05,Shipped,USPS
O005411,2023-12-30,In Transit,USPS
O005412,2023-10-28,Delivered,USPS
O005413,2023-03-07,Delivered,FedEx
O005414,2023-05-18,Shipped,FedEx
O005415,2023-11-02,Delivered,UPS
O005416,2023-06-12,Delayed,USPS
O005417,2023-04-12,Shipped,UPS
O005418,2023-12-01,Delivered,UPS
O005419,2023-04-10,Shipped,DHL
O005420,2023-11-26,Delivered,FedEx
O005421,2023-02-02,Delivered,FedEx
O005422,2023-07-26,Shipped,DHL
O005423,2023-02-13,Shipped,UPS
O005424,2023-05-19,Shipped,USPS
O005425,2023-09-21,Delivered,DHL
O005426,2023-02-17,Delivered,UPS
O005427,2023-09-15,Delivered,DHL
O005428,2023-04-24,Shipped,DHL
O005429,2023-09-22,Delayed,UPS
O005430,2023-12-05,Delivered,FedEx
O005431,2023-12-05,In Transit,DHL
O005432,2023-06-24,Shipped,DHL
O005433,2023-05-17,In Transit,FedEx
O005434,2023-07-07,In Transit,DHL
O005435,2023-08-21,Shipped,USPS
O005436,2023-02-21,Delayed,USPS
O005437,2023-08-27,Delayed,UPS
O005438,2023-12-27,Delivered,DHL
O005439,2023-07-05,Delayed,DHL
O005440,2023-05-10,Delivered,USPS
O005441,2023-03-21,In Transit,FedEx
O005442,2023-09-09,Shipped,DHL
O005443,2023-06-17,Delayed,FedEx
O005444,2023-07-30,In Transit,FedEx
O005445,2023-12-02,In Transit,UPS
O005446,2023-08-04,Delivered,DHL
O005447,2023-03-23,Delivered,FedEx
O005448,2023-04-11,Delivered,UPS
O005449,2023-10-03,Shipped,USPS
O005450,2023-08-25,In Transit,FedEx
O005451,2023-11-10,Delayed,DHL
O005452,2023-05-26,Shipped,UPS
O005453,2023-10-12,In Transit,UPS
O005454,2023-03-09,Delayed,UPS
O005455,2023-04-28,Delivered,USPS
O005456,2023-11-10,Shipped,FedEx
O005457,2023-07-05,In Transit,USPS
O005458,2023-04-12,Delivered,UPS
O005459,2023-09-30,Delayed,USPS
O005460,2023-09-05,In Transit,DHL
O005461,2023-06-04,Delayed,FedEx
O005462,2023-07-22,Shipped,UPS
O005463,2023-03-04,In Transit,DHL
O005464,2023-05-27,Delayed,FedEx
O005465,2023-11-10,In Transit,UPS
O005466,2023-07-26,In Transit,USPS
O005467,2023-08-02,Delivered,UPS
O005468,2023-07-12,Delayed,UPS
O005469,2023-08-16,Delivered,UPS
O005470,2024-01-06,Shipped,DHL
O005471,2023-07-13,Delayed,DHL
O005472,2023-02-14,Delayed,DHL
O005473,2023-12-08,In Transit,FedEx
O005474,2023-08-18,In Transit,FedEx
O005475,2023-06-07,Delivered,FedEx
O005476,2023-01-21,Shipped,USPS
O005477,2023-02-20,Shipped,FedEx
O005478,2024-01-08,In Transit,FedEx
O005479,2023-05-18,Delayed,UPS
O005480,2023-12-07,In Transit,USPS
O005481,2023-12-27,In Transit,USPS
O005482,2023-02-10,Delivered,FedEx
O005483,2023-04-28,Delayed,DHL
O005484,2023-03-02,Delivered,UPS
O005485,2023-10-25,In Transit,USPS
O005486,2023-04-29,Delivered,DHL
O005487,2023-06-07,Shipped,DHL
O005488,2023-04-26,In Transit,USPS
O005489,2023-09-01,Delayed,FedEx
O005490,2023-10-11,In Transit,UPS
O005491,2023-04-25,In Transit,UPS
O005492,2023-10-27,Delivered,DHL
O005493,2023-12-13,Delayed,UPS
O005494,2023-07-11,Delayed,USPS
O005495,2023-02-07,In Transit,FedEx
O005496,2023-08-04,Delayed,UPS
O005497,2023-12-26,Shipped,FedEx
O005498,2023-03-16,Delivered,USPS
O005499,2023-05-08,Delayed,DHL
O005500,2023-11-11,Shipped,UPS
O005501,2023-06-16,In Transit,UPS
O005502,2023-06-03,Delayed,FedEx
O005503,2023-12-08,Delivered,UPS
O005504,2023-02-25,Delayed,UPS
O005505,2023-03-14,Delayed,UPS
O005506,2023-12-18,Delivered,FedEx
O005507,2023-11-14,Shipped,FedEx
O005508,2023-05-23,Delayed,USPS
O005509,2023-11-03,Shipped,FedEx
O005510,2023-06-22,Shipped,FedEx
O005511,2023-05-10,In Transit,DHL
O005512,2023-12-18,In Transit,UPS
O005513,2023-10-07,In Transit,USPS
O005514,2023-06-18,Delivered,USPS
O005515,2023-11-23,In Transit,FedEx
O005516,2023-07-16,Shipped,UPS
O005517,2023-09-30,In Transit,FedEx
O005518,2023-06-20,In Transit,USPS
O005519,2023-02-02,Delivered,DHL
O005520,2023-05-01,Shipped,FedEx
O005521,2023-12-20,Delivered,DHL
O005522,2023-05-25,In Transit,USPS
O005523,2023-08-04,Shipped,USPS
O005524,2023-08-19,Delivered,DHL
O005525,2023-11-01,Delivered,UPS
O005526,2023-03-25,Shipped,DHL
O005527,2023-05-17,Delayed,USPS
O005528,2023-02-04,Shipped,UPS
O005529,2023-11-17,In Transit,USPS
O005530,2023-07-01,Delivered,USPS
O005531,2023-08-30,Delivered,UPS
O005532,2023-04-04,Delivered,DHL
O005533,2023-11-23,Delayed,DHL
O005534,2023-10-03,In Transit,DHL
O005535,2023-10-24,Delivered,FedEx
O005536,2023-08-02,Shipped,USPS
O005537,2023-12-01,Delayed,USPS
O005538,2023-01-29,Shipped,UPS
O005539,2023-11-22,Delivered,USPS
O005540,2023-12-21,Delivered,DHL
O005541,2023-07-19,Shipped,DHL
O005542,2023-04-16,Shipped,DHL
O005543,2023-05-02,Shipped,FedEx
O005544,2023-07-23,Shipped,DHL
O005545,2023-11-06,Delayed,DHL
O005546,2023-08-07,Delayed,USPS
O005547,2023-10-31,Delayed,DHL
O005548,2023-04-19,Delivered,DHL
O005549,2023-02-09,Shipped,USPS
O005550,2023-11-16,Shipped,UPS
O005551,2023-07-27,In Transit,DHL
O005552,2023-11-22,In Transit,UPS
O005553,2023-06-14,Delayed,FedEx
O005554,2023-12-21,Shipped,UPS
O005555,2023-08-30,Delayed,USPS
O005556,2023-10-23,Delayed,USPS
O005557,2023-07-15,Shipped,DHL
O005558,2023-07-01,In Transit,UPS
O005559,2023-10-21,In Transit,DHL
O005560,2023-03-09,Delayed,FedEx
O005561,2023-10-14,Delayed,UPS
O005562,2023-04-16,Delivered,DHL
O005563,2023-02-23,Delayed,DHL
O005564,2023-10-21,Delayed,USPS
O005565,2023-09-23,In Transit,UPS
O005566,2023-01-12,In Transit,USPS
O005567,2023-10-01,Shipped,UPS
O005568,2023-11-07,Delivered,DHL
O005569,2023-02-26,Shipped,DHL
O005570,2023-09-05,Delivered,UPS
O005571,2023-09-22,In Transit,UPS
O005572,2023-03-05,Delivered,UPS
O005573,2023-04-07,In Transit,FedEx
O005574,2023-08-09,In Transit,USPS
O005575,2023-05-28,Delayed,FedEx
O005576,2023-11-01,Delayed,DHL
O005577,2024-01-07,Shipped,UPS
O005578,2023-03-16,In Transit,DHL
O005579,2023-02-13,Delivered,DHL
O005580,2023-12-17,Delayed,UPS
O005581,2023-10-20,Delayed,FedEx
O005582,2023-03-23,Delayed,USPS
O005583,2023-05-24,Shipped,UPS
O005584,2023-10-20,Delivered,DHL
O005585,2023-11-05,Delivered,USPS
O005586,2023-10-28,Shipped,UPS
O005587,2023-07-22,In Transit,FedEx
O005588,2023-06-09,Shipped,USPS
O005589,2023-08-12,Delivered,UPS
O005590,2023-06-25,Shipped,FedEx
O005591,2023-03-04,In Transit,USPS
O005592,2023-05-09,Delayed,FedEx
O005593,2023-10-09,In Transit,FedEx
O005594,2023-04-08,Shipped,DHL
O005595,2023-04-14,In Transit,FedEx
O005596,2023-07-19,Delayed,DHL
O005597,2023-08-23,In Transit,UPS
O005598,2023-06-29,Shipped,UPS
O005599,2023-11-09,Shipped,FedEx
O005600,2023-12-08,Shipped,FedEx
O005601,2023-04-01,Delayed,UPS
O005602,2023-05-23,In Transit,DHL
O005603,2023-09-06,Shipped,UPS
O005604,2023-06-22,Shipped,USPS
O005605,2023-01-24,In Transit,FedEx
O005606,2023-02-11,Delivered,DHL
O005607,2023-06-10,Delivered,DHL
O005608,2023-10-22,Delivered,DHL
O005609,2023-04-05,Delayed,FedEx
O005610,2023-03-24,Delayed,DHL
O005611,2023-02-07,Delivered,USPS
O005612,2023-07-24,Shipped,DHL
O005613,2023-12-02,In Transit,FedEx
O005614,2023-05-07,Delayed,UPS
O005615,2023-07-11,Delayed,FedEx
O005616,2023-07-02,Delayed,USPS
O005617,2023-01-12,Delivered,FedEx
O005618,2023-08-06,Delivered,UPS
O005619,2023-03-23,Delivered,USPS
O005620,2024-01-13,Delayed,DHL
O005621,2023-11-26,Shipped,DHL
O005622,2023-03-10,In Transit,USPS
O005623,2023-12-27,In Transit,FedEx
O005624,2023-10-26,In Transit,DHL
O005625,2023-07-02,Delivered,USPS
O005626,2023-07-20,Delayed,FedEx
O005627,2023-10-31,Delivered,USPS
O005628,2023-01-15,Delivered,FedEx
O005629,2023-04-02,Delivered,UPS
O005630,2023-02-03,Shipped,DHL
O005631,2023-09-23,Shipped,USPS
O005632,2023-12-13,In Transit,FedEx
O005633,2023-11-28,Shipped,USPS
O005634,2023-01-26,In Transit,DHL
O005635,2023-08-18,Delivered,UPS
O005636,2023-02-03,Delivered,USPS
O005637,2024-01-08,Shipped,DHL
O005638,2023-06-25,In Transit,FedEx
O005639,2023-02-13,Delivered,USPS
O005640,2023-07-16,Shipped,FedEx
O005641,2023-03-31,Shipped,UPS
O005642,2023-09-30,In Transit,USPS
O005643,2023-03-23,Delivered,USPS
O005644,2023-10-03,Delayed,DHL
O005645,2023-09-15,Shipped,DHL
O005646,2023-08-15,Delayed,FedEx
O005647,2023-08-06,In Transit,UPS
O005648,2023-09-09,Delivered,FedEx
O005649,2023-01-28,Delayed,USPS
O005650,2023-07-03,Shipped,USPS
O005651,2023-06-06,Delivered,DHL
O005652,2023-03-10,Delivered,UPS
O005653,2023-11-01,Delayed,FedEx
O005654,2023-06-14,Delayed,USPS
O005655,2023-03-26,In Transit,FedEx
O005656,2023-11-27,Delayed,USPS
O005657,2023-02-20,Delayed,UPS
O005658,2023-01-25,Delayed,UPS
O005659,2023-10-03,Delivered,UPS
O005660,2023-04-24,In Transit,FedEx
O005661,2023-10-16,In Transit,FedEx
O005662,2023-11-30,Delayed,DHL
O005663,2023-06-23,Delivered,UPS
O005664,2023-11-22,Delayed,UPS
O005665,2023-10-14,In Transit,FedEx
O005666,2023-02-22,In Transit,FedEx
O005667,2023-02-27,Shipped,FedEx
O005668,2023-10-24,Shipped,USPS
O005669,2023-05-29,Delivered,DHL
O005670,2023-11-18,In Transit,FedEx
O005671,2023-05-14,Shipped,FedEx
O005672,2023-02-15,Shipped,FedEx
O005673,2023-09-03,Shipped,UPS
O005674,2023-09-22,Delayed,FedEx
O005675,2023-05-29,Delayed,FedEx
O005676,2023-06-02,In Transit,USPS
O005677,2023-02-28,Delayed,FedEx
O005678,2024-01-05,Delivered,UPS
O005679,2023-04-07,Delayed,USPS
O005680,2023-09-08,In Transit,FedEx
O005681,2023-08-16,Shipped,USPS
O005682,2023-10-25,Shipped,DHL
O005683,2023-07-06,Shipped,UPS
O005684,2023-07-22,In Transit,UPS
O005685,2023-08-01,Delivered,USPS
O005686,2023-04-28,In Transit,UPS
O005687,2023-08-23,Shipped,UPS
O005688,2023-10-10,Shipped,DHL
O005689,2023-04-23,Shipped,UPS
O005690,2023-02-09,Delivered,DHL
O005691,2023-06-28,In Transit,FedEx
O005692,2023-09-29,Shipped,UPS
O005693,2023-08-13,Delivered,FedEx
O005694,2023-11-19,Delivered,UPS
O005695,2023-04-16,In Transit,USPS
O005696,2023-03-23,Shipped,DHL
O005697,2023-12-06,Delayed,UPS
O005698,2023-06-13,Delayed,FedEx
