Date,Employee ID,Check-in Time,Check-out Time,Shift
2023-08-22,E04403,08:08:16,10:24:58,Night
2023-02-08,E00414,15:23:44,18:49:55,Morning
2023-02-15,E09704,12:22:09,00:56:48,Evening
2023-11-12,E06740,13:14:19,07:24:22,Night
2023-08-10,E07059,01:36:05,18:42:48,Night
2023-01-06,E06216,06:53:47,06:49:34,Morning
2023-05-14,E08648,00:12:32,15:36:05,Evening
2023-12-23,E04695,07:22:29,13:03:44,Evening
2023-02-27,E00447,04:44:36,05:02:41,Evening
2023-06-14,E02219,10:19:32,22:59:19,Morning
2023-09-25,E03798,19:23:05,04:12:06,Evening
2023-07-02,E00272,14:18:36,09:58:11,Night
2023-11-05,E04733,22:02:24,12:56:37,Evening
2023-01-01,E08708,17:59:36,11:04:09,Morning
2023-12-01,E05402,13:29:30,05:50:55,Evening
2023-01-23,E05785,23:41:05,13:39:41,Evening
2023-12-08,E07105,21:07:29,00:07:06,Morning
2023-02-28,E03737,19:03:40,15:43:21,Evening
2023-08-17,E00370,20:19:36,17:32:29,Morning
2023-01-31,E04910,22:37:35,14:00:01,Morning
2023-01-02,E09435,12:33:57,03:14:35,Night
2023-10-06,E01051,23:02:01,19:13:18,Evening
2023-10-10,E02719,18:34:52,21:59:03,Night
2023-09-24,E00431,09:13:59,13:05:21,Night
2023-02-20,E09195,23:04:44,09:55:23,Night
2023-05-02,E01185,22:46:37,16:36:27,Morning
2023-02-25,E08126,18:51:59,23:35:59,Evening
2023-04-08,E09590,01:40:13,04:44:39,Night
2023-07-21,E05620,18:59:40,20:43:11,Morning
2023-04-24,E04699,21:02:01,15:01:17,Evening
2023-08-15,E02221,00:52:11,12:57:23,Night
2023-10-10,E04993,02:02:44,11:01:33,Evening
2023-11-04,E01703,12:08:52,00:50:11,Night
2023-11-28,E08245,06:10:00,07:17:23,Evening
2023-03-09,E06615,18:17:55,07:20:22,Evening
2023-12-12,E00933,07:25:22,20:08:26,Evening
2023-05-22,E09701,10:04:28,22:47:11,Night
2023-05-22,E05511,23:41:52,03:37:48,Morning
2023-08-28,E03919,06:00:56,02:44:18,Evening
2023-10-31,E02521,01:19:55,15:30:38,Evening
2023-04-15,E01888,01:25:25,18:43:27,Evening
2023-04-07,E09506,10:36:08,21:08:47,Evening
2023-04-05,E01010,11:02:36,20:07:16,Morning
2023-06-21,E04234,14:51:14,16:06:35,Evening
2023-06-30,E00037,00:31:09,08:39:29,Night
2023-10-11,E00142,19:56:18,06:58:11,Night
2023-04-10,E08449,14:24:59,00:04:38,Evening
2023-02-06,E05637,00:31:38,09:53:38,Morning
2023-01-27,E01129,14:42:48,23:51:04,Morning
2023-11-26,E06130,09:09:27,04:38:27,Morning
2023-09-16,E06775,02:17:16,16:47:41,Evening
2023-01-18,E09867,19:28:15,04:38:56,Evening
2023-09-29,E05391,19:50:19,19:36:10,Evening
2023-03-11,E06249,17:00:56,19:44:20,Evening
2023-10-12,E02326,11:35:02,04:29:24,Morning
2023-11-11,E09142,20:31:54,03:25:23,Morning
2023-06-04,E07115,04:55:33,12:15:58,Night
2023-12-15,E03926,06:22:54,15:00:58,Morning
2023-09-21,E09696,18:59:07,12:53:35,Evening
2023-09-29,E01371,23:43:37,19:04:55,Morning
2023-08-25,E04180,05:38:51,23:22:49,Night
2023-05-12,E07849,16:21:16,11:07:53,Evening
2023-12-07,E00350,13:26:31,16:27:00,Morning
2023-04-04,E03857,01:37:13,06:08:48,Night
2023-10-24,E03348,11:12:16,19:58:38,Night
2023-03-16,E03580,03:42:26,04:12:32,Morning
2023-02-17,E06956,13:24:35,22:44:48,Evening
2023-10-23,E02861,12:43:05,23:18:23,Evening
2023-03-27,E08689,00:06:52,08:39:18,Morning
2023-01-21,E05507,00:17:31,06:18:19,Evening
2023-11-26,E09770,20:09:23,05:19:53,Morning
2023-11-03,E09735,02:55:16,23:44:31,Night
2023-01-23,E00350,20:50:39,17:42:33,Morning
2023-01-30,E04879,14:54:49,06:23:33,Morning
2023-01-20,E01173,21:46:45,12:01:08,Night
2023-01-10,E01792,12:25:13,02:00:01,Morning
2023-09-27,E07508,09:59:16,12:54:02,Night
2023-05-12,E09462,12:47:20,13:28:03,Evening
2023-12-03,E08784,12:14:53,21:37:04,Evening
2023-01-08,E03368,00:28:02,06:51:44,Night
2023-11-02,E01619,02:30:01,00:38:32,Evening
2023-10-06,E04736,20:12:16,19:32:47,Evening
2023-03-28,E00591,19:33:58,00:27:40,Night
2023-11-28,E06230,03:48:19,15:52:13,Evening
2023-08-15,E05970,02:40:28,10:05:33,Night
2023-12-04,E09639,16:01:01,14:47:23,Morning
2023-08-17,E07677,14:22:55,12:34:45,Evening
2023-01-22,E04507,10:52:17,13:04:31,Evening
2023-05-17,E01254,21:53:22,21:19:07,Evening
2023-01-08,E01439,07:48:55,10:30:53,Morning
2023-04-06,E08901,06:18:37,23:58:57,Evening
2023-04-09,E08634,00:44:32,04:16:59,Night
2023-12-14,E01567,00:22:06,10:51:04,Night
2023-10-26,E00479,15:06:41,06:14:55,Morning
2023-04-05,E06270,10:05:04,08:55:37,Evening
2023-10-05,E05412,09:36:54,20:29:46,Morning
2023-10-18,E09315,03:30:05,02:09:59,Evening
2023-01-04,E02620,06:00:10,02:18:12,Night
2023-08-14,E00501,08:19:57,17:22:54,Morning
2023-04-24,E08127,16:47:24,10:28:49,Morning
2023-02-14,E05260,11:55:42,09:35:36,Morning
2023-05-03,E00305,05:57:15,02:24:07,Morning
2023-08-25,E01809,18:54:59,22:38:28,Evening
2023-11-30,E03023,23:15:28,15:05:47,Morning
2023-11-24,E07237,20:14:31,04:15:52,Evening
2023-10-11,E04323,12:49:48,12:37:48,Evening
2023-01-18,E03581,14:09:15,07:19:44,Night
2023-10-15,E04343,14:24:59,16:14:23,Night
2023-04-07,E00188,11:12:07,00:37:38,Night
2023-02-12,E05556,05:13:36,18:58:28,Night
2023-01-05,E09478,09:38:33,14:31:40,Morning
2023-07-24,E03561,02:20:28,00:18:47,Morning
2023-07-20,E09767,16:01:21,13:19:03,Morning
2023-07-13,E02304,00:37:33,09:24:25,Night
2023-11-14,E05701,09:25:55,10:28:10,Evening
2023-06-19,E06695,08:43:11,04:02:18,Morning
2023-01-03,E03078,09:44:21,14:19:28,Evening
2023-09-18,E04812,21:40:31,05:15:12,Evening
2023-11-26,E07875,03:46:59,22:33:47,Morning
2023-12-12,E06563,05:15:12,18:33:14,Morning
2023-09-26,E07602,03:51:49,16:17:58,Evening
2023-03-04,E01204,15:09:52,07:53:04,Night
2023-08-30,E05978,00:05:31,19:31:20,Evening
2023-05-04,E02800,18:22:58,00:25:30,Evening
2023-05-17,E01038,14:38:42,19:55:45,Morning
2023-02-07,E07528,01:31:04,07:18:36,Evening
2023-06-16,E04887,14:13:32,15:47:44,Evening
2023-05-20,E06137,08:56:59,03:29:42,Evening
2023-01-20,E06400,05:34:13,11:32:20,Night
2023-08-21,E05976,16:05:02,03:14:30,Morning
2023-07-17,E08652,02:23:43,18:38:57,Night
2023-05-17,E08854,02:36:53,05:59:43,Night
2023-08-13,E05750,01:57:54,06:49:19,Night
2023-12-06,E07066,20:57:59,13:58:18,Night
2023-11-01,E02799,06:15:00,17:30:50,Evening
2023-03-20,E08400,20:05:39,00:37:09,Morning
2023-02-24,E08448,07:40:07,18:17:22,Morning
2023-03-10,E06594,20:56:44,04:58:14,Night
2023-10-02,E08045,16:37:57,01:37:44,Night
2023-09-12,E07818,16:27:35,00:21:50,Night
2023-09-14,E00175,05:26:34,10:22:33,Morning
2023-01-03,E00774,17:35:55,21:03:46,Night
2023-03-31,E07393,04:38:42,00:44:59,Morning
2023-04-14,E05457,01:12:30,08:53:42,Evening
2023-02-28,E03666,13:03:14,23:33:35,Morning
2023-02-15,E03083,12:59:49,03:57:13,Evening
2023-04-08,E02355,22:41:18,10:05:20,Night
2023-05-23,E02834,18:24:20,06:44:40,Evening
2023-02-02,E02792,02:56:06,16:51:59,Night
2023-07-03,E05070,14:41:56,02:52:47,Morning
2023-03-25,E01657,10:16:23,08:52:49,Night
2023-11-09,E03488,17:28:21,13:08:58,Morning
2023-09-22,E01966,09:23:16,06:03:23,Morning
2023-10-09,E02350,14:01:35,18:12:45,Evening
2023-11-26,E07656,00:42:07,00:52:02,Evening
2023-04-26,E05083,23:16:44,18:39:39,Night
2023-10-30,E01994,23:44:46,07:45:22,Night
2023-06-24,E04722,06:37:32,03:04:15,Evening
2023-05-07,E03102,17:50:06,00:24:58,Evening
2023-03-08,E02593,21:42:39,18:09:12,Night
2023-06-07,E00512,01:19:31,16:59:26,Evening
2023-02-16,E09384,01:33:57,21:52:44,Morning
2023-08-28,E06571,08:19:55,09:18:01,Evening
2023-05-25,E05806,23:09:46,00:16:05,Night
2023-12-29,E04891,07:18:10,20:47:27,Evening
2023-10-28,E00536,18:24:37,00:29:21,Night
2023-10-25,E01149,23:43:37,08:09:06,Evening
2023-12-06,E03854,05:05:30,03:45:28,Evening
2023-03-15,E08227,02:25:42,09:22:39,Morning
2023-12-08,E02106,03:01:45,09:20:38,Night
2023-08-26,E04381,03:31:06,23:58:58,Evening
2023-05-07,E09280,12:39:21,18:02:36,Night
2023-12-08,E07888,13:47:59,06:44:52,Night
2023-05-09,E01538,09:11:57,09:37:31,Morning
2023-10-05,E02780,11:20:36,03:48:38,Evening
2023-03-25,E06948,00:11:29,23:03:15,Morning
2023-12-21,E06001,14:06:36,02:26:55,Night
2023-11-21,E09068,05:27:52,12:55:50,Evening
2023-10-03,E07816,23:21:42,14:46:30,Night
2023-06-21,E07634,18:38:38,06:04:00,Night
2023-07-18,E09876,12:46:39,03:40:39,Morning
2023-12-24,E07809,23:15:15,18:51:53,Morning
2023-07-09,E05065,03:26:55,19:31:02,Morning
2023-07-10,E07238,09:38:11,12:44:40,Morning
2023-03-24,E03418,12:05:09,10:17:57,Morning
2023-09-06,E06790,21:53:23,05:42:23,Morning
2023-02-07,E06090,13:19:21,13:25:48,Evening
2023-12-08,E09911,01:30:40,15:37:11,Evening
2023-08-02,E00146,02:31:26,16:20:27,Evening
2023-12-08,E09828,01:54:01,20:07:43,Evening
2023-07-22,E06225,17:07:47,17:42:28,Morning
2023-02-15,E03614,14:04:12,11:50:50,Night
2023-01-28,E04322,13:01:23,21:07:37,Evening
2023-01-04,E05739,17:48:03,16:26:47,Morning
2023-06-05,E08824,02:29:23,22:55:24,Night
2023-01-28,E00352,10:47:50,20:42:47,Night
2023-03-16,E01010,15:34:40,08:41:50,Evening
2023-03-30,E03256,10:50:53,02:56:18,Night
2023-09-02,E03309,22:24:48,05:49:01,Morning
2023-03-21,E06606,05:51:31,06:19:17,Night
2023-11-15,E04897,06:59:39,02:58:01,Night
2023-12-13,E03227,23:09:58,12:08:08,Night
2023-05-04,E02027,07:03:09,07:17:52,Morning
2023-02-15,E04050,08:08:50,16:09:50,Morning
2023-09-07,E00319,00:08:16,13:16:18,Morning
2023-07-14,E07504,16:11:06,11:05:23,Morning
2023-07-20,E03257,23:02:28,12:58:26,Night
2023-03-11,E03252,05:51:32,12:39:22,Night
2023-11-01,E05263,17:42:59,14:13:10,Evening
2023-04-13,E01993,06:18:47,09:57:55,Night
2023-11-28,E09882,23:38:21,12:18:11,Evening
2023-04-19,E03046,07:22:17,17:27:08,Morning
2023-04-18,E02747,00:26:38,03:00:26,Evening
2023-06-12,E02971,21:31:33,00:20:33,Evening
2023-07-04,E00632,12:57:14,11:01:52,Evening
2023-05-30,E04160,14:28:08,11:22:24,Night
2023-08-10,E01094,20:31:54,18:17:00,Night
2023-09-16,E08212,12:01:53,17:04:36,Evening
2023-02-17,E02351,04:06:57,23:27:10,Night
2023-01-16,E06716,10:22:53,14:29:55,Night
2023-03-21,E02492,12:32:36,14:47:02,Morning
2023-12-12,E08749,05:52:08,14:50:06,Night
2023-09-30,E04669,12:02:44,08:33:47,Night
2023-03-23,E03014,09:37:14,08:30:45,Night
2023-07-14,E05749,15:36:22,23:17:51,Morning
2023-01-08,E09542,12:53:30,04:45:41,Night
2023-04-27,E04385,14:31:55,09:51:37,Night
2023-08-30,E02600,07:25:32,01:20:06,Morning
2023-07-13,E06375,09:22:13,21:43:27,Night
2023-09-25,E04207,21:34:57,01:50:15,Evening
2023-11-04,E05079,02:35:17,11:37:34,Morning
2023-04-24,E08453,14:40:08,03:34:23,Evening
2023-05-05,E00531,09:51:13,05:48:52,Morning
2023-07-20,E07952,13:30:23,19:43:02,Evening
2023-11-17,E05456,17:44:29,23:59:35,Evening
2023-01-22,E01969,02:13:43,06:34:34,Evening
2023-03-20,E04043,08:39:59,03:13:21,Morning
2023-06-21,E09938,17:08:49,06:13:05,Evening
2023-07-06,E00244,10:50:16,14:31:34,Night
2023-06-28,E07908,21:15:51,00:07:02,Night
2023-10-10,E06303,14:12:53,19:19:53,Morning
2023-08-15,E06715,23:36:40,17:42:33,Night
2023-09-02,E02403,19:42:05,03:57:14,Evening
2023-11-02,E08871,18:19:34,01:40:43,Night
2023-03-22,E06352,05:39:57,21:36:48,Night
2023-11-04,E06782,05:19:47,20:28:07,Night
2023-03-05,E06674,20:13:20,08:51:12,Night
2023-11-24,E02421,19:48:39,08:32:31,Night
2023-02-22,E01474,00:47:30,13:29:32,Morning
2023-12-30,E07329,10:23:37,01:05:41,Morning
2023-11-22,E00210,12:29:41,14:18:58,Morning
2023-02-28,E00277,17:43:55,12:09:00,Morning
2023-10-14,E05791,00:29:25,15:43:33,Morning
2023-06-23,E04044,18:35:35,12:12:12,Night
2023-07-19,E09366,17:23:31,12:29:42,Evening
2023-07-15,E09893,22:03:24,23:15:09,Morning
2023-06-04,E03164,07:06:01,08:39:40,Night
2023-10-05,E01995,07:24:10,11:15:46,Evening
2023-03-05,E02513,02:40:19,22:34:55,Night
2023-01-02,E06868,03:11:58,02:28:02,Evening
2023-10-04,E02892,17:56:54,21:19:29,Morning
2023-02-10,E09272,00:43:19,02:25:47,Morning
2023-07-05,E03530,14:43:15,19:37:53,Night
2023-03-20,E05933,07:41:52,11:47:30,Evening
2023-02-08,E01247,02:53:23,07:25:22,Evening
2023-03-15,E00223,04:24:02,16:13:42,Morning
2023-09-25,E09788,12:34:17,21:17:15,Evening
2023-10-31,E05741,22:52:06,13:13:45,Morning
2023-06-16,E03307,16:07:08,16:06:25,Morning
2023-05-12,E01290,11:26:23,19:26:15,Night
2023-11-05,E03316,21:59:34,09:19:33,Night
2023-07-23,E00646,09:15:59,20:55:47,Morning
2023-05-21,E08964,02:49:34,23:26:44,Night
2023-10-03,E07825,20:06:47,21:53:49,Evening
2023-05-14,E06029,02:47:03,23:49:09,Morning
2023-08-08,E02415,17:42:31,09:55:11,Evening
2023-08-17,E08812,21:35:10,22:05:13,Evening
2023-05-16,E07715,22:06:28,23:46:22,Evening
2023-11-26,E03503,04:01:28,18:01:16,Evening
2023-07-22,E00020,14:08:34,09:48:53,Night
2023-10-06,E07027,07:04:05,08:05:55,Morning
2023-07-23,E05225,21:26:28,09:36:33,Morning
2023-12-09,E06260,02:26:55,16:17:34,Evening
2023-06-04,E04239,00:48:10,20:27:13,Night
2023-11-12,E01490,18:45:45,11:36:00,Morning
2023-01-05,E08962,19:36:58,02:08:06,Morning
2023-06-27,E00992,04:44:54,04:45:01,Morning
2023-02-15,E08909,00:55:16,12:23:53,Evening
2023-01-04,E06149,12:39:19,09:26:00,Morning
2023-11-19,E08889,01:59:50,00:05:44,Night
2023-07-03,E06730,04:42:55,13:35:42,Evening
2023-05-06,E06761,03:27:44,13:37:15,Morning
2023-10-21,E07282,23:23:56,11:01:35,Evening
2023-01-12,E01324,09:11:17,22:12:53,Evening
2023-03-08,E09283,21:59:07,14:53:16,Evening
2023-01-12,E08821,11:39:32,13:32:30,Morning
2023-11-27,E07367,13:33:36,23:44:35,Morning
2023-12-31,E01900,20:39:06,15:46:03,Night
2023-01-02,E03215,16:20:27,04:21:51,Night
2023-05-25,E03734,18:24:06,21:37:13,Morning
2023-10-06,E04293,00:28:12,04:59:07,Morning
2023-09-11,E08172,00:28:32,11:44:27,Night
2023-04-13,E04988,14:37:50,18:24:46,Night
2023-09-10,E04808,13:42:09,23:36:40,Night
2023-06-14,E09380,22:24:47,11:10:55,Evening
2023-08-23,E08372,13:26:10,19:17:48,Evening
2023-05-23,E05843,00:51:20,12:04:25,Evening
2023-08-20,E08678,16:57:22,00:13:58,Morning
2023-12-12,E06395,20:11:30,11:13:26,Evening
2023-03-26,E04506,13:33:11,08:41:03,Night
2023-07-11,E07474,05:27:03,23:57:15,Morning
2023-02-06,E07153,19:52:08,21:26:37,Night
2023-11-03,E06881,16:48:19,22:09:20,Morning
2023-03-13,E06119,06:04:19,22:53:26,Morning
2023-08-30,E04528,16:17:37,08:39:04,Night
2023-05-29,E00466,10:43:15,12:45:49,Morning
2023-09-10,E01457,02:11:55,23:03:15,Evening
2023-10-02,E01763,21:31:27,17:45:43,Morning
2023-06-15,E09279,22:50:17,00:01:10,Night
2023-01-04,E04030,08:10:37,14:47:52,Morning
2023-06-11,E02622,02:33:48,01:11:27,Evening
2023-11-28,E01524,06:53:34,01:13:08,Night
2023-04-20,E04097,04:57:49,09:09:25,Night
2023-07-14,E00635,19:46:16,05:10:11,Night
2023-01-01,E02881,06:14:02,14:01:22,Morning
2023-07-28,E00497,04:19:26,09:24:13,Evening
2023-07-08,E04686,12:00:31,12:59:12,Night
2023-08-27,E03089,09:30:41,18:31:52,Morning
2023-01-15,E00720,06:31:53,21:38:10,Morning
2023-01-10,E08756,05:50:18,06:41:24,Evening
2023-12-31,E07790,03:47:02,01:02:51,Night
2023-07-28,E08622,01:01:31,16:14:49,Morning
2023-08-19,E09541,12:13:24,17:06:54,Night
2023-02-09,E09481,09:19:28,17:42:56,Night
2023-10-18,E09348,07:01:17,12:07:37,Evening
2023-04-28,E06846,16:36:01,11:01:38,Morning
2023-08-11,E05521,22:45:20,17:39:12,Night
2023-07-20,E00401,14:32:12,17:17:04,Evening
2023-09-28,E09236,16:27:49,12:46:29,Evening
2023-11-13,E09169,20:27:18,21:16:44,Morning
2023-07-22,E06187,10:33:51,06:18:37,Evening
2023-02-10,E00930,18:37:27,00:17:58,Evening
2023-06-01,E01202,07:19:26,20:36:59,Night
2023-07-12,E04444,14:13:27,15:58:45,Morning
2023-02-25,E09662,16:39:16,13:15:51,Night
2023-02-16,E01505,17:58:30,14:07:58,Evening
2023-09-01,E08919,06:51:15,22:11:03,Night
2023-03-31,E08708,13:58:41,18:44:43,Morning
2023-12-07,E09409,06:50:04,09:59:51,Morning
2023-06-18,E09283,20:49:34,06:08:08,Evening
2023-07-16,E09415,07:17:11,06:29:54,Night
2023-04-01,E05064,10:18:52,03:47:42,Evening
2023-07-05,E01192,05:04:16,22:18:29,Evening
2023-08-28,E00156,17:50:43,00:50:31,Evening
2023-04-25,E01270,08:42:52,04:43:16,Evening
2023-03-28,E03714,23:28:25,04:45:59,Evening
2023-07-15,E03339,21:55:42,08:47:28,Night
2023-09-15,E07488,15:38:41,18:10:16,Evening
2023-12-11,E09813,23:07:05,23:56:32,Morning
2023-04-02,E04055,04:00:24,03:28:19,Night
2023-10-12,E09803,03:41:19,16:19:31,Evening
2023-02-02,E06920,13:28:32,20:47:36,Evening
2023-04-12,E08009,16:26:42,09:25:30,Morning
2023-07-17,E00536,23:53:00,03:50:37,Morning
2023-08-21,E04343,07:29:23,19:52:25,Night
2023-06-14,E02503,13:04:21,06:34:39,Night
2023-07-21,E00762,22:11:43,22:59:56,Evening
2023-01-23,E00786,21:46:41,21:09:26,Evening
2023-02-23,E03155,16:16:56,10:45:45,Night
2023-08-12,E01200,06:00:55,03:26:20,Night
2023-10-19,E06836,00:51:58,09:56:02,Evening
2023-03-07,E08003,08:26:04,07:05:03,Night
2023-10-31,E06537,10:56:54,16:35:19,Evening
2023-04-28,E09544,06:08:41,07:15:15,Evening
2023-07-16,E09222,22:09:20,21:18:37,Night
2023-01-12,E04687,06:22:58,22:02:05,Evening
2023-07-19,E01499,00:46:10,23:46:59,Night
2023-02-04,E06564,10:20:05,14:47:27,Evening
2023-06-12,E04637,16:03:23,18:14:09,Evening
2023-05-16,E08338,00:43:18,05:04:08,Morning
2023-05-25,E04849,03:21:32,13:21:05,Evening
2023-08-12,E02656,14:06:34,02:38:32,Evening
2023-04-24,E08397,15:22:02,03:21:29,Morning
2023-05-26,E08609,16:08:48,12:46:17,Morning
2023-05-04,E09759,23:33:34,00:59:34,Night
2023-05-19,E00880,02:44:17,02:54:54,Night
2023-10-19,E08008,06:22:39,19:10:06,Evening
2023-02-17,E03061,18:11:28,23:55:44,Evening
2023-03-18,E09740,21:12:00,11:46:15,Evening
2023-05-20,E01739,00:20:28,02:52:46,Morning
2023-02-20,E07245,18:04:49,20:55:40,Night
2023-09-22,E02960,14:27:02,02:09:24,Evening
2023-06-17,E09493,08:43:07,20:34:46,Morning
2023-02-22,E07820,03:04:12,20:10:01,Night
2023-08-25,E09260,08:41:36,13:48:59,Night
2023-06-19,E05058,04:43:16,11:17:11,Morning
2023-03-20,E02728,18:56:47,00:53:25,Evening
2023-12-27,E07725,18:55:46,01:53:30,Morning
2023-05-29,E02919,17:42:11,03:27:53,Evening
2023-08-23,E03161,06:21:34,15:54:29,Morning
2023-04-23,E09047,07:59:02,00:40:52,Morning
2023-03-04,E07065,02:27:31,13:13:19,Morning
2023-05-25,E05395,11:55:48,13:03:36,Night
2023-07-09,E08106,11:37:46,12:17:36,Evening
2023-02-02,E05727,02:03:40,18:33:19,Morning
2023-05-11,E05673,01:23:51,18:02:35,Night
2023-03-05,E09160,03:08:08,03:01:05,Evening
2023-01-23,E09265,14:24:38,01:39:42,Morning
2023-04-28,E09470,20:26:16,11:23:13,Night
2023-12-15,E07474,05:48:38,17:32:30,Evening
2023-07-08,E04146,13:30:02,07:26:34,Evening
2023-10-06,E09276,06:39:19,15:27:55,Night
2023-08-20,E08974,17:50:54,01:42:12,Night
2023-08-12,E06585,17:03:43,00:29:12,Evening
2023-05-23,E07449,16:22:13,15:19:15,Morning
2023-06-10,E08395,22:50:17,16:34:43,Evening
2023-11-13,E00569,11:45:19,08:19:58,Morning
2023-01-27,E09081,20:29:02,06:05:57,Morning
2023-10-24,E08889,12:20:24,14:34:47,Evening
2023-10-28,E01831,05:18:40,01:17:46,Night
2023-03-05,E07753,06:35:42,04:24:47,Night
2023-10-12,E06909,19:58:42,12:12:28,Night
2023-12-05,E09495,07:24:10,05:33:28,Morning
2023-01-26,E06728,15:53:29,18:03:48,Evening
2023-10-15,E09778,23:10:14,10:11:20,Night
2023-11-22,E00592,15:13:26,12:59:34,Evening
2023-06-12,E00781,20:19:25,12:43:57,Evening
2023-02-20,E03156,18:31:18,06:40:44,Evening
2023-11-21,E06904,14:25:54,02:24:35,Evening
2023-09-02,E09721,23:56:51,15:11:47,Night
2023-09-20,E00970,00:48:01,15:58:51,Evening
2023-07-11,E05127,22:18:25,16:43:48,Morning
2023-04-08,E07375,12:43:08,13:22:36,Morning
2023-05-28,E07401,12:23:57,20:15:00,Night
2023-09-05,E00405,20:02:13,14:46:49,Night
2023-08-20,E02050,09:44:04,09:31:10,Morning
2023-04-02,E08715,17:16:09,09:03:00,Morning
2023-07-17,E03580,00:18:33,14:47:07,Morning
2023-09-27,E05548,23:25:11,00:49:48,Morning
2023-08-22,E02960,18:00:48,13:17:16,Evening
2023-01-27,E05667,06:20:58,05:34:05,Night
2023-05-31,E07939,16:44:57,16:09:22,Evening
2023-01-17,E05427,17:01:31,14:32:56,Evening
2023-06-28,E04120,11:24:10,10:31:39,Evening
2023-06-10,E07484,15:46:39,00:43:29,Evening
2023-07-24,E00296,21:43:45,11:33:57,Night
2023-03-20,E03897,15:17:49,13:45:18,Night
2023-10-30,E07794,05:56:28,20:08:38,Night
2023-12-04,E06632,11:39:48,03:41:34,Morning
2023-04-15,E06751,07:13:32,12:26:45,Evening
2023-04-23,E05205,10:13:46,18:36:27,Night
2023-12-27,E09987,21:31:56,23:13:57,Morning
2023-01-13,E06018,17:07:25,19:31:17,Morning
2023-11-22,E04034,10:11:13,22:47:15,Evening
2023-10-11,E00009,00:58:54,04:23:26,Evening
2023-04-15,E09374,04:22:59,23:17:15,Evening
2023-01-06,E09710,11:16:39,02:20:03,Morning
2023-09-05,E03584,09:15:29,04:29:36,Evening
2023-12-16,E07571,11:15:19,18:55:22,Evening
2023-11-25,E00847,08:25:54,05:27:23,Morning
2023-01-09,E08723,02:38:21,05:39:33,Night
2023-12-22,E01158,15:03:24,07:04:32,Night
2023-05-26,E06895,12:22:31,04:51:34,Evening
2023-11-13,E04846,07:13:00,08:14:17,Evening
2023-07-06,E04201,06:25:50,03:57:12,Evening
2023-07-16,E04977,18:46:17,22:14:13,Evening
2023-10-27,E03116,08:00:27,08:47:04,Evening
2023-12-16,E04267,01:39:37,21:29:40,Morning
2023-10-30,E05247,17:52:20,13:31:03,Night
2023-06-22,E07530,22:04:12,06:25:07,Morning
2023-10-05,E03488,21:09:11,20:57:04,Evening
2023-10-20,E09756,14:57:38,06:41:13,Evening
2023-07-19,E09530,04:44:57,01:17:03,Morning
2023-03-04,E01856,11:38:38,06:42:46,Evening
2023-03-07,E05714,23:41:53,07:48:19,Morning
2023-04-28,E00227,07:50:53,09:56:46,Evening
2023-02-05,E04574,04:06:03,17:02:44,Evening
2023-03-28,E03690,06:36:21,00:28:38,Morning
2023-02-20,E07574,08:46:50,09:17:18,Night
2023-03-04,E00644,03:57:04,00:30:12,Morning
2023-10-14,E05163,15:09:35,20:54:02,Morning
2023-12-28,E08455,11:08:54,16:10:25,Night
2023-07-15,E08763,22:47:18,02:42:27,Night
2023-05-13,E01603,11:00:14,03:25:26,Morning
2023-03-03,E04446,11:28:35,13:56:57,Evening
2023-03-25,E03569,10:14:27,23:40:44,Morning
2023-09-13,E00920,14:08:50,20:41:05,Evening
2023-02-28,E04579,14:44:27,13:54:42,Night
2023-07-12,E09265,06:12:35,00:51:01,Morning
2023-11-28,E05273,01:26:57,21:11:12,Night
2023-02-09,E08471,06:26:04,02:44:04,Evening
2023-11-21,E04780,17:44:52,12:15:41,Evening
2023-12-05,E05655,01:42:12,21:13:28,Evening
2023-11-21,E03233,03:17:46,11:58:02,Evening
2023-05-29,E06658,07:00:37,13:25:49,Night
2023-12-19,E09145,07:26:24,08:13:52,Evening
2023-05-25,E07767,05:41:55,03:19:42,Morning
2023-09-15,E00756,14:50:45,03:15:19,Morning
2023-09-09,E01455,01:50:54,09:30:16,Night
2023-02-08,E01187,00:39:30,14:14:19,Morning
2023-10-19,E08340,18:29:29,14:58:55,Evening
2023-01-07,E03059,15:26:49,13:21:19,Morning
2023-10-31,E09347,22:12:28,21:11:39,Morning
2023-02-02,E06402,20:51:17,20:25:10,Morning
2023-06-08,E03188,20:14:44,05:51:52,Morning
2023-09-12,E02603,20:29:37,12:38:05,Morning
2023-08-28,E04074,21:58:16,05:35:04,Morning
2023-01-21,E01576,04:02:47,14:55:02,Morning
2023-08-02,E01279,20:38:39,18:00:13,Morning
2023-11-04,E04905,18:53:04,17:32:44,Night
2023-05-23,E00519,10:25:08,11:28:20,Morning
2023-06-09,E03973,19:11:09,01:06:06,Evening
2023-12-31,E01555,03:15:29,03:53:38,Night
2023-05-02,E05561,00:25:11,07:55:59,Morning
2023-07-27,E06094,05:45:52,03:34:15,Morning
