Employee ID,Overtime Hours,Regular Hours,Pay per Hour,Total Salary
E07849,20,155,11.37,1989.75
E00350,0,127,42.89,5447.03
E03857,6,140,14.39,2100.94
E03348,19,173,30.91,5934.72
E03580,8,167,27.84,4872.0
E06956,20,149,11.86,2004.34
E02861,8,170,48.22,8583.16
E08689,1,148,33.46,4985.54
E05507,11,125,45.21,6148.56
E09770,12,124,18.13,2465.68
E09735,12,179,34.93,6671.63
E00350,8,174,42.89,7805.98
E04879,17,173,39.19,7446.1
E01173,16,138,37.46,5768.84
E01792,3,178,20.35,3683.35
E07508,15,139,10.7,1647.8
E09462,17,132,20.62,3072.38
E08784,15,134,27.95,4164.55
E03368,8,138,45.33,6618.18
E01619,11,154,37.7,6220.5
E04736,6,146,13.52,2055.04
E00591,9,158,28.61,4777.87
E06230,7,120,34.48,4378.96
E05970,15,150,23.53,3882.45
E09639,1,125,23.74,2991.24
E07677,17,164,38.54,6975.74
E04507,2,174,12.27,2159.52
E01254,18,144,16.25,2632.5
E01439,17,149,13.57,2252.62
E08901,20,154,16.66,2898.84
E08634,8,180,24.42,4590.96
E01567,0,152,38.58,5864.16
E00479,11,139,40.41,6061.5
E06270,0,179,29.95,5361.05
E05412,12,150,15.73,2548.26
E09315,6,142,12.52,1852.96
E02620,12,165,27.12,4800.24
E00501,16,123,18.51,2572.89
E08127,11,159,32.77,5570.9
E05260,10,171,23.67,4284.27
E00305,20,125,19.02,2757.9
E01809,0,136,21.24,2888.64
E03023,9,135,46.22,6655.68
E07237,0,125,16.59,2073.75
E04323,13,173,37.93,7054.98
E03581,5,133,26.01,3589.38
E04343,12,159,22.98,3929.58
E00188,1,142,32.06,4584.58
E05556,7,121,35.27,4514.56
E09478,12,148,45.66,7305.6
E03561,14,180,24.73,4797.62
E09767,2,130,12.44,1642.08
E02304,16,154,10.23,1739.1
E05701,1,145,47.21,6892.66
E06695,5,146,24.01,3625.51
E03078,18,147,37.25,6146.25
E04812,13,151,44.04,7222.56
E07875,2,120,49.26,6009.72
E06563,20,126,37.03,5406.38
E07602,10,134,44.0,6336.0
E01204,19,177,36.32,7118.72
E05978,17,165,13.12,2387.84
E02800,6,169,17.68,3094.0
E01038,3,136,11.71,1627.69
E07528,17,162,14.82,2652.78
E04887,7,140,14.56,2140.32
E06137,9,175,38.78,7135.52
E06400,20,171,25.35,4841.85
E05976,16,156,48.85,8402.2
E08652,4,162,47.2,7835.2
E08854,1,149,37.3,5595.0
E05750,18,127,11.07,1605.15
E07066,5,163,28.35,4762.8
E02799,12,139,34.96,5278.96
E08400,19,123,42.57,6044.94
E08448,9,163,37.17,6393.24
E06594,3,143,42.2,6161.2
E08045,18,150,36.18,6078.24
E07818,16,163,49.67,8890.93
E00175,7,157,46.39,7607.96
E00774,6,165,44.07,7535.97
E07393,2,160,27.74,4493.88
E05457,20,131,38.01,5739.51
E03666,5,146,22.32,3370.32
E03083,17,136,22.75,3480.75
E02355,14,163,19.92,3525.84
E02834,3,169,19.99,3438.28
E02792,2,145,12.99,1909.53
E05070,18,171,37.7,7125.3
E01657,2,165,47.83,7987.61
E03488,3,167,35.82,6089.4
E01966,9,169,23.01,4095.78
E02350,3,165,15.08,2533.44
E07656,11,121,43.48,5739.36
E05083,9,160,36.7,6202.3
E01994,2,180,40.8,7425.6
E04722,2,173,27.61,4831.75
E03102,14,161,17.24,3017.0
E02593,18,175,42.24,8152.32
E00512,13,174,44.31,8285.97
E09384,5,166,26.43,4519.53
E06571,17,133,10.77,1615.5
E05806,15,133,29.75,4403.0
E04891,9,136,13.24,1919.8
E00536,15,168,25.13,4598.79
E01149,9,174,13.58,2485.14
E03854,15,146,45.48,7322.28
E08227,9,145,20.24,3116.96
E02106,4,127,26.49,3470.19
E04381,20,166,28.32,5267.52
E09280,16,140,13.48,2102.88
E07888,11,161,45.75,7869.0
E01538,0,145,33.02,4787.9
E02780,6,167,39.7,6868.1
E06948,2,131,42.56,5660.48
E06001,8,130,11.72,1617.36
E09068,12,121,49.26,6551.58
E07816,14,143,33.89,5320.73
E07634,19,157,44.03,7749.28
E09876,14,150,13.7,2246.8
E07809,18,165,14.13,2585.79
E05065,7,133,31.61,4425.4
E07238,14,176,23.33,4432.7
E03418,6,155,26.95,4338.95
E06790,8,146,44.22,6809.88
E06090,3,173,21.12,3717.12
E09911,18,120,12.82,1769.16
E00146,1,143,40.14,5780.16
E09828,2,160,29.85,4835.7
E06225,17,146,32.11,5233.93
E03614,6,170,35.71,6284.96
E04322,17,148,16.47,2717.55
E05739,6,155,30.6,4926.6
E08824,16,149,42.78,7058.7
E00352,8,168,48.37,8513.12
E01010,8,140,14.19,2100.12
E03256,2,155,17.41,2733.37
E03309,18,179,21.6,4255.2
E06606,14,132,41.2,6015.2
E04897,8,174,48.46,8819.72
E03227,13,122,15.2,2052.0
E02027,12,166,20.35,3622.3
E04050,12,121,35.96,4782.68
E00319,1,144,32.24,4674.8
E07504,2,167,39.57,6687.33
E03257,11,150,49.08,7901.88
E03252,1,180,28.53,5163.93
E05263,1,148,39.73,5919.77
E01993,16,131,43.05,6328.35
E09882,19,178,14.63,2882.11
E03046,18,177,26.54,5175.3
E02747,11,157,35.69,5995.92
E02971,13,151,10.52,1725.28
E00632,2,130,20.53,2709.96
E04160,8,126,40.48,5424.32
E01094,4,123,30.66,3893.82
E08212,1,133,31.11,4168.74
E02351,6,150,40.55,6325.8
E06716,11,122,43.26,5753.58
E02492,2,145,29.41,4323.27
E08749,0,167,30.88,5156.96
E04669,2,141,14.01,2003.43
E03014,1,146,34.75,5108.25
E05749,14,136,24.09,3613.5
E09542,8,142,42.49,6373.5
E04385,13,150,38.93,6345.59
E02600,11,127,12.47,1720.86
E06375,19,166,18.82,3481.7
E04207,14,135,35.16,5238.84
E05079,10,166,43.13,7590.88
E08453,6,152,13.19,2084.02
E00531,7,174,11.36,2056.16
E07952,19,137,30.67,4784.52
E05456,14,121,48.57,6556.95
E01969,4,134,42.96,5928.48
E04043,18,161,46.8,8377.2
E09938,5,134,19.9,2766.1
E00244,5,174,25.01,4476.79
E07908,1,130,21.7,2842.7
E06303,9,143,40.95,6224.4
E06715,12,151,21.12,3442.56
E02403,13,139,22.96,3489.92
E08871,17,171,49.71,9345.48
E06352,14,122,18.98,2581.28
E06782,20,146,35.51,5894.66
E06674,1,129,17.16,2230.8
E02421,0,155,48.89,7577.95
E01474,18,162,30.85,5553.0
E07329,7,125,20.18,2663.76
E00210,2,120,11.96,1459.12
E00277,20,129,33.9,5051.1
E05791,20,177,15.28,3010.16
E04044,19,174,48.85,9428.05
E09366,0,155,40.06,6209.3
E09893,16,177,33.36,6438.48
E03164,17,123,18.43,2580.2
E01995,1,165,37.62,6244.92
E02513,5,169,37.14,6462.36
E06868,13,175,17.55,3299.4
E02892,6,141,33.59,4937.73
E09272,17,123,24.67,3453.8
E03530,19,127,36.75,5365.5
E05933,6,162,49.44,8305.92
E01247,13,142,46.0,7130.0
E00223,15,177,19.46,3736.32
E09788,7,138,30.04,4355.8
E05741,12,138,11.12,1668.0
E03307,11,163,48.16,8379.84
E01290,7,177,10.4,1913.6
E03316,6,136,29.91,4247.22
E00646,9,151,19.02,3043.2
E08964,10,145,12.67,1963.85
E07825,5,129,26.04,3489.36
E06029,16,160,12.05,2120.8
E02415,20,171,10.11,1931.01
E08812,5,153,47.32,7476.56
E07715,12,133,19.87,2881.15
E03503,6,171,19.77,3499.29
E00020,17,125,31.27,4440.34
E07027,8,140,17.06,2524.88
E05225,5,136,28.24,3981.84
E06260,8,130,38.58,5324.04
E04239,11,152,30.7,5004.1
E01490,6,177,26.99,4939.17
E08962,1,137,29.71,4099.98
E00992,4,132,12.34,1678.24
E08909,15,178,49.55,9563.15
E06149,7,177,20.45,3762.8
E08889,0,135,15.8,2133.0
E06730,5,120,15.59,1948.75
E06761,2,145,16.18,2378.46
E07282,3,134,26.82,3674.34
E01324,14,122,30.72,4177.92
E09283,16,143,25.16,4000.44
E08821,10,129,13.22,1837.58
E07367,20,147,43.93,7336.31
E01900,14,132,24.01,3505.46
E03215,16,145,25.27,4068.47
E03734,8,147,37.99,5888.45
E04293,11,132,26.69,3816.67
E08172,15,127,15.55,2208.1
E04988,10,155,36.53,6027.45
E04808,3,141,47.91,6899.04
E09380,3,155,38.12,6022.96
E08372,8,171,20.12,3601.48
E05843,0,144,34.62,4985.28
E08678,17,143,23.66,3785.6
E06395,5,137,22.88,3248.96
E04506,6,179,33.53,6203.05
E07474,12,130,28.86,4098.12
E07153,19,171,15.11,2870.9
E06881,9,144,44.43,6797.79
E06119,4,161,42.32,6982.8
E04528,9,144,46.21,7070.13
E00466,19,142,19.32,3110.52
E01457,2,140,39.44,5600.48
E01763,16,123,18.26,2538.14
E09279,14,120,14.01,1877.34
E04030,4,149,46.18,7065.54
E02622,2,134,18.36,2496.96
E01524,2,154,11.81,1842.36
E04097,8,176,14.75,2714.0
E00635,10,167,28.45,5035.65
E02881,6,172,46.3,8241.4
E00497,0,153,45.31,6932.43
E04686,14,126,18.98,2657.2
E03089,17,151,32.25,5418.0
E00720,20,179,11.09,2206.91
E08756,16,158,38.88,6765.12
E07790,12,146,24.85,3926.3
E08622,5,175,41.94,7549.2
E09541,18,160,18.76,3339.28
E09481,12,163,15.92,2786.0
E09348,16,120,48.47,6591.92
E06846,0,159,38.83,6173.97
E05521,11,145,28.67,4472.52
E00401,17,170,28.25,5282.75
E09236,14,130,49.1,7070.4
E09169,8,124,39.5,5214.0
E06187,6,122,31.55,4038.4
E00930,17,176,25.12,4848.16
E01202,8,132,30.22,4230.8
E04444,4,170,40.73,7087.02
E09662,2,128,14.89,1935.7
E01505,11,177,30.4,5715.2
E08919,16,143,21.86,3475.74
E08708,15,141,15.48,2414.88
E09409,16,155,42.09,7197.39
E09283,7,173,25.16,4528.8
E09415,9,150,31.68,5037.12
E05064,9,137,20.56,3001.76
E01192,19,154,39.15,6772.95
E00156,6,165,14.46,2472.66
E01270,17,123,47.1,6594.0
E03714,15,136,15.41,2326.91
E03339,19,154,49.43,8551.39
E07488,5,147,37.98,5772.96
E09813,12,153,16.69,2753.85
E04055,19,154,49.96,8643.08
E09803,0,155,43.14,6686.7
E06920,15,151,22.93,3806.38
E08009,20,174,22.74,4411.56
E00536,20,136,25.13,3920.28
E04343,7,124,22.98,3010.38
E02503,19,165,12.35,2272.4
E00762,4,132,35.0,4760.0
E00786,18,148,46.81,7770.46
E03155,19,171,25.58,4860.2
E01200,6,121,17.73,2251.71
E06836,20,156,32.23,5672.48
E08003,9,138,26.27,3861.69
E06537,16,158,46.93,8165.82
E09544,14,172,16.24,3020.64
E09222,17,169,29.91,5563.26
E04687,5,129,26.46,3545.64
E01499,15,141,47.52,7413.12
E06564,15,176,49.43,9441.13
E04637,18,164,10.67,1941.94
E08338,1,143,38.47,5539.68
E04849,5,178,15.3,2799.9
E02656,11,176,19.39,3625.93
E08397,15,178,32.16,6206.88
E08609,10,155,21.95,3621.75
E09759,8,163,43.97,7518.87
E00880,14,154,40.04,6726.72
E08008,8,154,21.01,3403.62
E03061,13,143,26.71,4166.76
E09740,3,165,44.02,7395.36
E01739,8,158,29.78,4943.48
E07245,16,148,33.45,5485.8
E02960,2,179,34.23,6195.63
E09493,5,122,27.93,3547.11
E07820,6,138,15.56,2240.64
E09260,15,163,43.62,7764.36
E05058,16,177,46.72,9016.96
E02728,2,148,19.77,2965.5
E07725,3,175,35.37,6295.86
E02919,15,168,32.71,5985.93
E03161,20,140,16.17,2587.2
E09047,10,162,27.7,4764.4
E07065,20,152,22.46,3863.12
E05395,4,178,22.16,4033.12
E08106,14,150,39.58,6491.12
E05727,6,152,10.51,1660.58
E05673,18,176,22.12,4291.28
E09160,5,155,38.35,6136.0
E09265,4,156,41.91,6705.6
E09470,17,126,12.94,1850.42
E07474,15,170,28.86,5339.1
E04146,9,155,47.75,7831.0
E09276,16,166,31.97,5818.54
E08974,5,148,48.72,7454.16
E06585,3,136,37.56,5220.84
E07449,16,143,12.66,2012.94
E08395,4,160,13.51,2215.64
E00569,17,146,41.82,6816.66
E09081,13,149,13.66,2212.92
E08889,7,122,15.8,2038.2
E01831,4,125,15.89,2049.81
E07753,15,170,20.64,3818.4
E06909,17,135,20.07,3050.64
E09495,17,170,34.07,6371.09
E06728,3,152,17.16,2659.8
E09778,8,122,32.44,4217.2
E00592,17,134,27.4,4137.4
E00781,16,179,45.98,8966.1
E03156,14,133,34.53,5075.91
E06904,17,122,23.09,3209.51
E09721,3,152,17.35,2689.25
E00970,19,141,26.19,4190.4
E05127,20,158,39.49,7029.22
E07375,15,145,28.42,4547.2
E07401,18,128,48.71,7111.66
E00405,19,136,46.39,7190.45
E02050,14,143,28.31,4444.67
E08715,16,174,30.81,5853.9
E03580,20,121,27.84,3925.44
E05548,18,148,15.88,2636.08
E02960,6,167,34.23,5921.79
E05667,4,121,32.77,4096.25
E07939,0,157,13.79,2165.03
E05427,17,177,19.21,3726.74
E04120,2,144,29.57,4317.22
E07484,7,150,30.73,4824.61
E00296,18,123,47.6,6711.6
E03897,8,148,11.95,1864.2
E07794,7,152,14.05,2233.95
E06632,8,173,38.77,7017.37
E06751,1,151,47.09,7157.68
E05205,18,137,27.77,4304.35
E09987,9,145,44.35,6829.9
E06018,7,172,36.73,6574.67
E04034,6,153,19.68,3129.12
E00009,13,139,29.24,4444.48
E09374,20,133,22.0,3366.0
E09710,17,135,16.2,2462.4
E03584,14,180,35.03,6795.82
E07571,10,172,43.55,7926.1
E00847,4,173,19.59,3467.43
E08723,2,172,16.39,2851.86
E01158,5,142,43.52,6397.44
E06895,5,123,35.56,4551.68
E04846,16,163,28.64,5126.56
E04201,1,123,14.21,1762.04
E04977,16,121,15.13,2072.81
E03116,15,130,10.73,1555.85
E04267,4,167,36.88,6306.48
E05247,18,148,18.85,3129.1
E07530,20,139,28.33,4504.47
E03488,12,163,35.82,6268.5
E09756,13,180,31.91,6158.63
E09530,12,137,15.28,2276.72
E01856,16,179,11.91,2322.45
E05714,12,178,18.47,3509.3
E00227,1,124,28.55,3568.75
E04574,3,154,31.6,4961.2
E03690,2,171,48.95,8468.35
E07574,16,147,13.47,2195.61
E00644,18,123,34.85,4913.85
E05163,5,154,23.09,3671.31
E08455,13,164,25.95,4593.15
E08763,19,126,40.62,5889.9
E01603,7,175,13.01,2367.82
E04446,3,125,41.26,5281.28
E03569,9,179,29.16,5482.08
E00920,13,129,29.95,4252.9
E04579,16,138,42.52,6548.08
E09265,2,145,41.91,6160.77
E05273,1,172,29.81,5157.13
E08471,3,120,40.46,4976.58
E04780,19,168,40.83,7635.21
E05655,7,137,14.61,2103.84
E03233,4,167,27.68,4733.28
E06658,1,128,33.85,4366.65
E09145,3,180,13.47,2465.01
E07767,0,141,47.82,6742.62
E00756,18,126,40.18,5785.92
E01455,15,133,36.01,5329.48
E01187,0,177,10.73,1899.21
E08340,1,145,44.62,6514.52
E03059,1,141,12.84,1823.28
E09347,4,124,22.55,2886.4
E06402,17,153,29.46,5008.2
E03188,3,120,35.11,4318.53
E02603,10,139,30.09,4483.41
E04074,13,180,15.54,2999.22
E01576,17,128,24.8,3596.0
E01279,9,135,44.06,6344.64
E04905,4,128,26.56,3505.92
E00519,5,161,25.9,4299.4
E03973,16,130,16.71,2439.66
E01555,11,129,22.04,3085.6
E05561,11,135,47.56,6943.76
E06094,16,162,26.41,4700.98
E05476,16,123,32.76,4553.64
E01145,7,134,37.64,5307.24
E08866,8,147,27.63,4282.65
E00282,19,123,10.64,1510.88
E09726,12,163,24.13,4222.75
E05889,0,127,27.31,3468.37
E07417,0,160,18.75,3000.0
E01532,4,163,45.89,7663.63
E01503,0,153,46.41,7100.73
E09302,15,161,42.21,7428.96
E02208,8,156,37.8,6199.2
E00210,5,129,11.96,1602.64
E07577,12,177,37.6,7106.4
E01724,9,170,36.6,6551.4
E02006,4,161,41.13,6786.45
E06937,18,139,20.91,3282.87
E08520,1,157,13.14,2076.12
E00290,15,153,48.34,8121.12
E06449,3,180,24.74,4527.42
E02806,4,158,36.29,5878.98
E02790,10,170,42.43,7637.4
E01415,4,126,33.82,4396.6
E01823,10,169,12.99,2325.21
E01755,1,151,10.68,1623.36
E03436,16,138,28.22,4345.88
E05170,16,144,42.61,6817.6
E07941,2,160,35.34,5725.08
E06682,3,130,48.04,6389.32
E06399,4,174,13.64,2427.92
E01234,5,130,48.9,6601.5
E04067,0,160,33.18,5308.8
E06224,15,178,45.24,8731.32
E02960,5,156,34.23,5511.03
E04618,5,139,16.46,2370.24
E03342,10,180,38.78,7368.2
E03479,15,120,42.99,5803.65
E00652,13,125,14.68,2025.84
E09098,19,128,15.57,2288.79
E00456,19,160,19.81,3545.99
E03050,1,173,49.72,8651.28
E06834,17,134,20.03,3024.53
E02325,7,127,17.49,2343.66
E05282,13,134,11.36,1669.92
E04056,3,152,32.43,5026.65
E06324,10,135,43.39,6291.55
E01841,1,123,28.81,3572.44
E02212,9,175,15.46,2844.64
E04078,0,158,18.46,2916.68
E01279,17,142,44.06,7005.54
E05467,17,129,44.7,6526.2
E08183,5,164,36.32,6138.08
E04955,20,132,12.23,1858.96
E01760,17,180,42.77,8425.69
E09838,0,158,14.15,2235.7
E02658,10,174,12.63,2323.92
E04306,18,169,11.79,2204.73
E09512,16,129,17.29,2507.05
E01073,9,135,10.61,1527.84
E06475,7,143,31.7,4755.0
E01044,12,165,22.29,3945.33
E08305,19,154,25.5,4411.5
E02331,5,131,23.89,3249.04
E04518,19,137,16.18,2524.08
E08278,18,124,10.97,1557.74
E07189,13,126,28.72,3992.08
E07793,8,140,26.05,3855.4
E00136,20,138,13.17,2080.86
E02813,20,148,35.42,5950.56
E09223,11,159,29.02,4933.4
E01455,14,145,36.01,5725.59
E04745,10,152,19.14,3100.68
E01243,7,123,23.15,3009.5
E02728,8,147,19.77,3064.35
E01541,20,143,42.84,6982.92
E08608,8,165,20.63,3568.99
E03817,18,174,14.03,2693.76
E07277,8,149,21.57,3386.49
E03420,15,162,18.73,3315.21
E00012,11,148,39.16,6226.44
E04773,17,123,40.13,5618.2
E03975,0,153,31.42,4807.26
E09082,14,169,40.23,7362.09
E01606,14,169,46.96,8593.68
E05786,4,138,21.92,3112.64
E04066,14,157,44.03,7529.13
E02060,2,166,37.33,6271.44
E04875,5,134,34.54,4801.06
E09392,20,142,30.16,4885.92
E07022,7,162,38.79,6555.51
E01199,14,129,49.8,7121.4
E03724,13,154,44.58,7444.86
E00413,5,121,47.88,6032.88
E05139,14,143,34.2,5369.4
E00999,13,138,10.17,1535.67
E04848,16,148,18.28,2997.92
E03267,18,164,33.75,6142.5
E08463,12,143,36.45,5649.75
E02609,3,120,26.99,3319.77
E07906,7,177,23.65,4351.6
E04678,17,154,23.01,3934.71
E04959,15,158,35.74,6183.02
E05116,18,122,16.5,2310.0
E08311,19,128,33.17,4875.99
E06914,6,131,42.61,5837.57
E08326,7,133,21.31,2983.4
E02039,15,159,47.52,8268.48
E06517,18,150,44.48,7472.64
E04811,20,139,26.39,4196.01
E09745,6,180,48.54,9028.44
E01172,15,159,10.31,1793.94
E07777,14,173,20.5,3833.5
E00377,5,153,42.82,6765.56
E06748,1,168,36.16,6111.04
E01769,7,161,12.99,2182.32
E06713,13,136,27.47,4093.03
E04833,12,174,11.06,2057.16
E06885,17,166,19.08,3491.64
E07750,13,172,26.16,4839.6
E02399,8,180,15.56,2925.28
E06333,16,132,38.21,5655.08
E00868,17,123,14.07,1969.8
E03297,19,165,10.5,1932.0
E09036,5,135,21.77,3047.8
E09620,6,169,23.14,4049.5
E08658,5,156,16.56,2666.16
E03802,14,161,44.56,7798.0
E03673,11,172,21.85,3998.55
E07219,13,175,42.19,7931.72
E00317,19,142,33.5,5393.5
E07746,9,120,11.47,1479.63
E07560,13,159,17.58,3023.76
E01545,10,147,21.72,3410.04
E03786,11,135,41.36,6038.56
E07364,6,121,49.63,6303.01
E03111,16,177,45.31,8744.83
E05179,6,146,12.87,1956.24
E04510,3,144,31.25,4593.75
E09819,11,138,23.59,3514.91
E03218,15,158,26.78,4632.94
E04074,11,152,15.54,2533.02
E01975,9,178,46.78,8747.86
E05322,16,140,30.87,4815.72
E06082,7,180,39.22,7334.14
E03955,15,128,16.32,2333.76
E08132,7,148,42.86,6643.3
E03269,15,168,30.22,5530.26
E01115,1,173,28.8,5011.2
E00257,7,135,36.03,5116.26
E03354,2,138,29.94,4191.6
E00657,11,158,18.28,3089.32
E08182,2,174,27.32,4808.32
E03947,6,165,11.43,1954.53
E03773,19,133,36.03,5476.56
E06088,13,138,34.97,5280.47
E09802,13,143,15.47,2413.32
E07474,14,144,28.86,4559.88
E00498,9,149,46.78,7391.24
E01518,15,124,44.45,6178.55
E01136,6,166,26.2,4506.4
E06183,5,160,34.83,5746.95
E04190,9,180,49.75,9402.75
E08138,10,159,17.31,2925.39
E01142,18,160,45.97,8182.66
E01196,6,157,38.7,6308.1
E08602,2,176,25.99,4626.22
E03107,7,122,10.84,1398.36
E08647,18,134,11.64,1769.28
E01765,8,169,26.24,4644.48
E06890,19,173,36.9,7084.8
E01611,19,180,26.25,5223.75
E09232,12,122,44.15,5916.1
E06972,20,147,36.21,6047.07
E07621,10,147,24.43,3835.51
E07267,20,151,20.18,3450.78
E03800,0,152,35.92,5459.84
E07252,0,124,35.27,4373.48
E02168,6,133,16.41,2280.99
E05460,15,146,13.74,2212.14
E04039,0,156,14.64,2283.84
E00107,16,163,43.86,7850.94
E03002,4,143,38.87,5713.89
E00873,0,158,29.14,4604.12
E08135,19,156,17.06,2985.5
E02129,0,129,16.96,2187.84
E00069,5,154,17.77,2825.43
E01894,11,151,46.12,7471.44
E00077,10,146,32.27,5034.12
E01114,9,120,15.42,1989.18
E08651,3,177,35.99,6478.2
E06463,18,136,48.73,7504.42
E00256,7,174,48.7,8814.7
E06843,18,150,39.21,6587.28
E07736,6,159,38.1,6286.5
E04677,4,120,43.5,5394.0
E08258,20,171,18.7,3571.7
E08860,16,156,15.14,2604.08
E05760,14,159,16.47,2849.31
E00225,14,130,46.74,6730.56
E06258,17,155,15.66,2693.52
E05761,12,138,36.72,5508.0
E02440,18,161,21.53,3853.87
E00809,18,178,25.33,4964.68
E02636,8,140,33.93,5021.64
E05823,8,140,42.08,6227.84
E00445,13,136,10.82,1612.18
E07296,8,133,27.27,3845.07
E05664,14,164,24.33,4330.74
E00585,15,132,38.69,5687.43
E09998,14,141,49.41,7658.55
E05455,10,133,17.65,2523.95
E00920,11,174,29.95,5540.75
E07001,0,152,45.92,6979.84
E05774,0,131,15.65,2050.15
E05744,4,145,38.34,5712.66
E03818,4,177,35.57,6438.17
E05162,20,144,24.0,3936.0
E08324,7,159,26.9,4465.4
E06542,6,147,33.08,5061.24
E00986,3,152,22.61,3504.55
E02630,6,170,39.81,7006.56
E06611,19,169,13.06,2455.28
E07968,14,147,45.29,7291.69
E01570,9,128,37.53,5141.61
E00596,2,153,27.85,4316.75
E06738,0,164,12.66,2076.24
E01469,4,171,17.0,2975.0
E02583,9,129,44.0,6072.0
E09005,11,177,10.01,1881.88
E01060,13,127,25.38,3553.2
E05954,7,140,17.01,2500.47
E06129,4,124,11.57,1480.96
E03434,13,144,24.3,3815.1
E07275,0,121,28.37,3432.77
E07667,4,159,16.17,2635.71
E02826,3,154,33.63,5279.91
E07492,13,144,33.65,5283.05
E03687,1,170,24.38,4168.98
E09728,3,174,21.3,3770.1
E04181,13,137,11.99,1798.5
E05049,11,123,38.02,5094.68
E04366,20,173,14.64,2825.52
E05871,19,146,31.69,5228.85
E03379,0,128,32.86,4206.08
E02202,13,134,42.8,6291.6
E02212,3,154,15.46,2427.22
E08205,17,169,35.04,6517.44
E03265,7,120,45.43,5769.61
E08850,20,124,16.61,2391.84
E09313,13,152,19.91,3285.15
E07311,10,179,17.11,3233.79
E07751,7,156,17.74,2891.62
E03049,14,178,27.28,5237.76
E03552,6,134,18.93,2650.2
E06508,12,125,20.46,2803.02
E06300,12,149,30.45,4902.45
E00882,18,135,38.75,5928.75
E01458,6,154,47.32,7571.2
E02361,3,177,21.05,3789.0
E09613,15,126,27.32,3852.12
E09190,18,136,22.01,3389.54
E02062,17,123,39.6,5544.0
E02984,20,129,41.77,6223.73
E08140,16,136,27.85,4233.2
E00685,20,127,20.57,3023.79
E07368,6,147,37.51,5739.03
E08766,10,146,34.48,5378.88
E06870,5,120,28.91,3613.75
E00451,17,127,13.74,1978.56
E04828,3,172,35.55,6221.25
E07449,10,140,12.66,1899.0
E00136,6,167,13.17,2278.41
E08396,3,143,16.75,2445.5
E04648,14,157,34.56,5909.76
E05871,13,160,31.69,5482.37
E06423,11,123,36.11,4838.74
E04194,16,141,31.53,4950.21
E04067,19,165,33.18,6105.12
E04882,11,143,15.5,2387.0
E09318,16,134,36.43,5464.5
E07721,0,174,43.38,7548.12
E08549,6,133,17.8,2474.2
E03474,12,173,43.96,8132.6
E00438,17,134,14.12,2132.12
E04989,7,136,10.93,1562.99
E03313,14,150,46.37,7604.68
E06268,8,140,23.09,3417.32
E01739,0,129,29.78,3841.62
E04520,18,164,27.37,4981.34
E05749,8,149,24.09,3782.13
E01946,1,163,20.56,3371.84
E02160,9,161,22.06,3750.2
E08012,10,121,31.79,4164.49
E07037,7,139,35.34,5159.64
E01737,17,139,14.04,2190.24
E06337,19,171,21.97,4174.3
E09661,16,133,40.56,6043.44
E00954,12,125,28.09,3848.33
E02463,19,153,12.89,2217.08
E07721,19,160,43.38,7765.02
E08058,13,121,46.94,6289.96
E07945,18,141,30.43,4838.37
E03355,2,150,33.88,5149.76
E07464,4,169,41.45,7170.85
E04317,10,122,13.75,1815.0
E07342,16,175,10.1,1929.1
E08893,8,166,33.27,5788.98
E03184,0,161,11.42,1838.62
E08608,8,179,20.63,3857.81
E07487,2,126,39.25,5024.0
E06407,11,164,38.01,6651.75
E08628,10,131,11.18,1576.38
E01488,6,167,39.8,6885.4
E06761,13,167,16.18,2912.4
E06908,0,151,18.47,2788.97
E07180,20,153,17.28,2989.44
E07657,17,156,22.91,3963.43
E01317,10,160,38.18,6490.6
E08818,5,144,18.0,2682.0
E04463,14,161,20.83,3645.25
E08051,20,143,17.07,2782.41
E02585,2,126,41.49,5310.72
E06448,16,180,11.5,2254.0
E04735,8,122,46.08,5990.4
E05459,1,152,33.47,5120.91
E07920,18,167,25.56,4728.6
E03764,7,133,27.29,3820.6
E01592,1,180,38.97,7053.57
E00103,18,180,14.24,2819.52
E05309,1,159,18.87,3019.2
E09597,4,172,41.85,7365.6
E00457,18,151,10.53,1779.57
E09945,5,152,46.06,7231.42
E05978,18,180,13.12,2597.76
E06197,7,180,45.01,8416.87
E07191,16,122,42.19,5822.22
E06378,6,130,28.58,3886.88
E04079,1,170,46.6,7968.6
E05423,11,159,18.55,3153.5
E09404,18,151,34.22,5783.18
E02141,19,133,32.6,4955.2
E04860,16,148,44.32,7268.48
E03490,6,124,13.9,1807.0
E01329,6,126,47.78,6306.96
E01176,3,152,29.82,4622.1
E09089,13,148,34.36,5531.96
E04504,6,150,48.88,7625.28
E02645,11,127,38.49,5311.62
E05723,0,154,47.01,7239.54
E01827,1,131,45.82,6048.24
E03513,14,138,42.95,6528.4
E04433,11,145,26.8,4180.8
E02213,2,147,46.25,6891.25
E02002,11,164,25.72,4501.0
E09706,6,149,36.92,5722.6
E03128,1,172,11.05,1911.65
E08625,2,172,34.51,6004.74
E06287,3,130,26.38,3508.54
E07719,3,157,15.26,2441.6
E00915,4,153,44.82,7036.74
E06094,20,162,26.41,4806.62
E02763,3,160,18.25,2974.75
E07612,8,149,15.7,2464.9
E06610,17,126,17.44,2493.92
E00555,19,148,14.4,2404.8
E09646,4,134,34.2,4719.6
E02955,20,168,26.37,4957.56
E04719,12,161,14.17,2451.41
